path,feeds,exists,mtime,size_bytes
data/extracted/AMF_CA-SCB_FLUXNET_2014-2019_v1.3_r1/AMF_CA-SCB_FLUXNET_BIF_2014-2019_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:37:38,108973
data/extracted/AMF_CA-SCC_FLUXNET_2013-2024_v1.3_r1/AMF_CA-SCC_FLUXNET_BIF_2013-2024_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:37:38,198163
data/extracted/AMF_CA-SF1_FLUXNET_2003-2006_v1.3_r1/AMF_CA-SF1_FLUXNET_BIF_2003-2006_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:37:38,80700
data/extracted/AMF_CA-SF2_FLUXNET_2001-2005_v1.3_r1/AMF_CA-SF2_FLUXNET_BIF_2001-2005_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:37:38,97692
data/extracted/AMF_CA-SF3_FLUXNET_2001-2006_v1.3_r1/AMF_CA-SF3_FLUXNET_BIF_2001-2006_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:37:38,112081
data/extracted/AMF_CA-SJ2_FLUXNET_2003-2008_v1.3_r1/AMF_CA-SJ2_FLUXNET_BIF_2003-2008_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:37:38,109014
data/extracted/AMF_CA-SMC_FLUXNET_2018-2018_v1.3_r1/AMF_CA-SMC_FLUXNET_BIF_2018-2018_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:37:38,33321
data/extracted/AMF_CA-TP1_FLUXNET_2002-2023_v1.3_r1/AMF_CA-TP1_FLUXNET_BIF_2002-2023_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:37:38,297803
data/extracted/AMF_CA-TP2_FLUXNET_2002-2007_v1.3_r1/AMF_CA-TP2_FLUXNET_BIF_2002-2007_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:37:38,112951
data/extracted/AMF_CA-TP3_FLUXNET_2002-2023_v1.3_r1/AMF_CA-TP3_FLUXNET_BIF_2002-2023_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:37:38,349135
data/extracted/AMF_CA-TP4_FLUXNET_2002-2023_v1.3_r1/AMF_CA-TP4_FLUXNET_BIF_2002-2023_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:37:38,363612
data/extracted/AMF_CA-TPA_FLUXNET_2020-2023_v1.3_r1/AMF_CA-TPA_FLUXNET_BIF_2020-2023_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:37:39,77457
data/extracted/AMF_CA-TPD_FLUXNET_2012-2023_v1.3_r1/AMF_CA-TPD_FLUXNET_BIF_2012-2023_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:37:39,200092
data/extracted/AMF_CA-TVC_FLUXNET_2017-2017_v1.3_r1/AMF_CA-TVC_FLUXNET_BIF_2017-2017_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:37:39,33247
data/extracted/ICOS_CD-Ygb_FLUXNET_2020-2025_v1.3_r1/ICOS_CD-Ygb_FLUXNET_BIF_2020-2025_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-09-20T13:04:00,119230
data/extracted/EUF_CG-Tch_FLUXNET_2006-2009_v1.3_r1/EUF_CG-Tch_FLUXNET_BIF_2006-2009_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:45:19,92310
data/extracted/EUF_CH-Aws_FLUXNET_2006-2024_v1.3_r2/EUF_CH-Aws_FLUXNET_BIF_2006-2024_v1.3_r2.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:45:19,247564
data/extracted/EUF_CH-Cha_FLUXNET_2005-2024_v1.3_r1/EUF_CH-Cha_FLUXNET_BIF_2005-2024_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:45:19,322107
data/extracted/EUF_CH-Crs_FLUXNET_2015-2016_v1.3_r1/EUF_CH-Crs_FLUXNET_BIF_2015-2016_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:45:19,49675
data/extracted/ICOS_CH-Dav_FLUXNET_1997-2025_v1.3_r1/ICOS_CH-Dav_FLUXNET_BIF_1997-2025_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-09-20T13:04:00,2579335
data/extracted/EUF_CH-For_FLUXNET_2024-2024_v1.3_r2/EUF_CH-For_FLUXNET_BIF_2024-2024_v1.3_r2.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:45:19,45219
data/extracted/EUF_CH-Frk_FLUXNET_2013-2014_v1.3_r1/EUF_CH-Frk_FLUXNET_BIF_2013-2014_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:45:19,45123
data/extracted/EUF_CH-Fru_FLUXNET_2005-2024_v1.3_r1/EUF_CH-Fru_FLUXNET_BIF_2005-2024_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:45:19,319482
data/extracted/EUF_CH-Lae_FLUXNET_2004-2024_v1.3_r1/EUF_CH-Lae_FLUXNET_BIF_2004-2024_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:45:19,333726
data/extracted/EUF_CH-Oe1_FLUXNET_2002-2011_v1.3_r1/EUF_CH-Oe1_FLUXNET_BIF_2002-2011_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:45:19,235956
data/extracted/EUF_CH-Oe2_FLUXNET_2004-2024_v1.3_r1/EUF_CH-Oe2_FLUXNET_BIF_2004-2024_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:45:19,345803
data/extracted/EUF_CH-Oe3_FLUXNET_2002-2011_v1.3_r2/EUF_CH-Oe3_FLUXNET_BIF_2002-2011_v1.3_r2.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:45:19,264138
data/extracted/EUF_CH-Rh1_FLUXNET_2018-2021_v1.3_r1/EUF_CH-Rh1_FLUXNET_BIF_2018-2021_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:45:19,90826
data/extracted/EUF_CH-Rh2_FLUXNET_2018-2021_v1.3_r1/EUF_CH-Rh2_FLUXNET_BIF_2018-2021_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:45:19,91109
data/extracted/EUF_CH-Rtb_FLUXNET_2009-2022_v1.3_r1/EUF_CH-Rtb_FLUXNET_BIF_2009-2022_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:45:19,224972
data/extracted/EUF_CH-Tnk_FLUXNET_2024-2024_v1.3_r1/EUF_CH-Tnk_FLUXNET_BIF_2024-2024_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:45:19,38682
data/extracted/AMF_CL-ACF_FLUXNET_2018-2020_v1.3_r1/AMF_CL-ACF_FLUXNET_BIF_2018-2020_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:37:39,63785
data/extracted/AMF_CL-SDF_FLUXNET_2014-2021_v1.3_r1/AMF_CL-SDF_FLUXNET_BIF_2014-2021_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:37:39,137845
data/extracted/AMF_CL-SDP_FLUXNET_2014-2021_v1.3_r1/AMF_CL-SDP_FLUXNET_BIF_2014-2021_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:37:39,138543
data/extracted/CNF_CN-Aro_FLUXNET_2013-2024_v1.3_r2/CNF_CN-Aro_FLUXNET_BIF_2013-2024_v1.3_r2.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:45:18,197546
data/extracted/CNF_CN-Ash_FLUXNET_2009-2019_v1.3_r2/CNF_CN-Ash_FLUXNET_BIF_2009-2019_v1.3_r2.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:45:18,182736
data/extracted/CNF_CN-BeO_FLUXNET_2012-2020_v1.3_r2/CNF_CN-BeO_FLUXNET_BIF_2012-2020_v1.3_r2.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:45:18,151094
data/extracted/CNF_CN-DaW_FLUXNET_2011-2019_v1.3_r1/CNF_CN-DaW_FLUXNET_BIF_2011-2019_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:45:18,150821
data/extracted/CNF_CN-Dan_FLUXNET_2011-2020_v1.3_r1/CNF_CN-Dan_FLUXNET_BIF_2011-2020_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:45:18,165378
data/extracted/CNF_CN-Dda_FLUXNET_2011-2014_v1.3_r1/CNF_CN-Dda_FLUXNET_BIF_2011-2014_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:45:18,76322
data/extracted/CNF_CN-Din_FLUXNET_2010-2020_v1.3_r2/CNF_CN-Din_FLUXNET_BIF_2010-2020_v1.3_r2.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:45:19,180354
data/extracted/CNF_CN-Dmn_FLUXNET_2012-2024_v1.3_r1/CNF_CN-Dmn_FLUXNET_BIF_2012-2024_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:45:19,213389
data/extracted/CNF_CN-Dsh_FLUXNET_2013-2024_v1.3_r1/CNF_CN-Dsh_FLUXNET_BIF_2013-2024_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:45:19,198647
data/extracted/CNF_CN-Du2_FLUXNET_2011-2019_v1.3_r1/CNF_CN-Du2_FLUXNET_BIF_2011-2019_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:45:19,150826
data/extracted/CNF_CN-Dzo_FLUXNET_2010-2020_v1.3_r1/CNF_CN-Dzo_FLUXNET_BIF_2010-2020_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:45:19,182843
data/extracted/CNF_CN-Erg_FLUXNET_2016-2019_v1.3_r1/CNF_CN-Erg_FLUXNET_BIF_2016-2019_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:45:19,75574
data/extracted/CNF_CN-GuT_FLUXNET_2015-2017_v1.3_r1/CNF_CN-GuT_FLUXNET_BIF_2015-2017_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:45:19,61232
data/extracted/CNF_CN-Ha2_FLUXNET_2011-2019_v1.3_r2/CNF_CN-Ha2_FLUXNET_BIF_2011-2019_v1.3_r2.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:45:19,153617
data/extracted/JPF_CN-HaM_FLUXNET_2001-2014_v1.3_r1/JPF_CN-HaM_FLUXNET_BIF_2001-2014_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:45:20,231344
data/extracted/CNF_CN-HaW_FLUXNET_2011-2018_v1.3_r1/CNF_CN-HaW_FLUXNET_BIF_2011-2018_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:45:19,137975
data/extracted/CNF_CN-HeD_FLUXNET_2019-2024_v1.3_r1/CNF_CN-HeD_FLUXNET_BIF_2019-2024_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:45:19,68457
data/extracted/CNF_CN-HeM_FLUXNET_2013-2024_v1.3_r1/CNF_CN-HeM_FLUXNET_BIF_2013-2024_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:45:19,197210
data/extracted/CNF_CN-Huz_FLUXNET_2015-2024_v1.3_r1/CNF_CN-Huz_FLUXNET_BIF_2015-2024_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:45:19,168170
data/extracted/CNF_CN-Jng_FLUXNET_2018-2024_v1.3_r1/CNF_CN-Jng_FLUXNET_BIF_2018-2024_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:45:19,122295
data/extracted/CNF_CN-Jzh_FLUXNET_2011-2016_v1.3_r2/CNF_CN-Jzh_FLUXNET_BIF_2011-2016_v1.3_r2.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:45:19,106448
data/extracted/CNF_CN-Lch_FLUXNET_2008-2020_v1.3_r1/CNF_CN-Lch_FLUXNET_BIF_2008-2020_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:45:19,211445
data/extracted/JPF_CN-Lsh_FLUXNET_2002-2006_v1.3_r1/JPF_CN-Lsh_FLUXNET_BIF_2002-2006_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:45:20,93102
data/extracted/CNF_CN-Mxn_FLUXNET_2015-2019_v1.3_r1/CNF_CN-Mxn_FLUXNET_BIF_2015-2019_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:45:19,90877
data/extracted/CNF_CN-Nmn_FLUXNET_2015-2019_v1.3_r1/CNF_CN-Nmn_FLUXNET_BIF_2015-2019_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:53:12,90513
data/extracted/CNF_CN-Qng_FLUXNET_2022-2024_v1.3_r1/CNF_CN-Qng_FLUXNET_BIF_2022-2024_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:53:12,60924
data/extracted/FLX_CN-Sb1_FLUXNET_2020-2024_v1.3_r1/FLX_CN-Sb1_FLUXNET_BIF_2020-2024_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:53:13,91579
data/extracted/FLX_CN-Sb2_FLUXNET_2020-2024_v1.3_r1/FLX_CN-Sb2_FLUXNET_BIF_2020-2024_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:53:13,91459
data/extracted/CNF_CN-Sdq_FLUXNET_2013-2024_v1.3_r1/CNF_CN-Sdq_FLUXNET_BIF_2013-2024_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:53:12,197088
data/extracted/FLX_CN-SnB_FLUXNET_2021-2021_v1.3_r1/FLX_CN-SnB_FLUXNET_BIF_2021-2021_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:53:13,30494
data/extracted/CNF_CN-Wnb_FLUXNET_2021-2021_v1.3_r2/CNF_CN-Wnb_FLUXNET_BIF_2021-2021_v1.3_r2.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:53:12,30109
data/extracted/CNF_CN-Xi2_FLUXNET_2011-2020_v1.3_r1/CNF_CN-Xi2_FLUXNET_BIF_2011-2020_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:53:12,166501
data/extracted/CNF_CN-YaS_FLUXNET_2011-2020_v1.3_r1/CNF_CN-YaS_FLUXNET_BIF_2011-2020_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:53:12,166102
data/extracted/CNF_CN-Yan_FLUXNET_2016-2018_v1.3_r1/CNF_CN-Yan_FLUXNET_BIF_2016-2018_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:53:12,61184
data/extracted/CNF_CN-You_FLUXNET_2015-2024_v1.3_r1/CNF_CN-You_FLUXNET_BIF_2015-2024_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:53:13,167815
data/extracted/CNF_CN-Yuc_FLUXNET_2011-2020_v1.3_r2/CNF_CN-Yuc_FLUXNET_BIF_2011-2020_v1.3_r2.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:53:13,169697
data/extracted/CNF_CN-Zha_FLUXNET_2012-2024_v1.3_r1/CNF_CN-Zha_FLUXNET_BIF_2012-2024_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:53:13,212764
data/extracted/FLX_CR-AqC_FLUXNET_2009-2016_v1.3_r1/FLX_CR-AqC_FLUXNET_BIF_2009-2016_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:53:13,139528
data/extracted/AMF_CR-Fsc_FLUXNET_2015-2018_v1.3_r1/AMF_CR-Fsc_FLUXNET_BIF_2015-2018_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:37:39,77594
data/extracted/ICOS_CZ-BK1_FLUXNET_2004-2025_v1.3_r1/ICOS_CZ-BK1_FLUXNET_BIF_2004-2025_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-09-20T13:04:00,1378170
data/extracted/EUF_CZ-BK2_FLUXNET_2006-2012_v1.3_r1/EUF_CZ-BK2_FLUXNET_BIF_2006-2012_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:53:13,123004
data/extracted/EUF_CZ-KrP_FLUXNET_2014-2023_v1.3_r2/EUF_CZ-KrP_FLUXNET_BIF_2014-2023_v1.3_r2.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:53:13,173466
data/extracted/EUF_CZ-LnG_FLUXNET_2019-2024_v1.3_r1/EUF_CZ-LnG_FLUXNET_BIF_2019-2024_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:53:13,107268
data/extracted/ICOS_CZ-Lnz_FLUXNET_2015-2025_v1.3_r1/ICOS_CZ-Lnz_FLUXNET_BIF_2015-2025_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-09-20T13:04:00,2329059
data/extracted/EUF_CZ-RAJ_FLUXNET_2012-2024_v1.3_r1/EUF_CZ-RAJ_FLUXNET_BIF_2012-2024_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:53:13,216119
data/extracted/EUF_CZ-Stn_FLUXNET_2010-2024_v1.3_r1/EUF_CZ-Stn_FLUXNET_BIF_2010-2024_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:53:13,247057
data/extracted/ICOS_CZ-wet_FLUXNET_2006-2025_v1.3_r1/ICOS_CZ-wet_FLUXNET_BIF_2006-2025_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-09-20T13:04:00,399933
data/extracted/EUF_DE-Akm_FLUXNET_2009-2024_v1.3_r2/EUF_DE-Akm_FLUXNET_BIF_2009-2024_v1.3_r2.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:53:13,281206
data/extracted/ICOS_DE-Amv_FLUXNET_2023-2025_v1.3_r1/ICOS_DE-Amv_FLUXNET_BIF_2023-2025_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-09-20T13:04:00,66494
data/extracted/ICOS_DE-Brs_FLUXNET_2023-2025_v1.3_r1/ICOS_DE-Brs_FLUXNET_BIF_2023-2025_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-09-20T13:04:00,71916
data/extracted/EUF_DE-Etn_FLUXNET_2024-2024_v1.3_r1/EUF_DE-Etn_FLUXNET_BIF_2024-2024_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:53:13,31602
data/extracted/ICOS_DE-Fen_FLUXNET_2023-2025_v1.3_r1/ICOS_DE-Fen_FLUXNET_BIF_2023-2025_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-09-20T13:04:00,106025
data/extracted/ICOS_DE-Geb_FLUXNET_2020-2024_v1.3_r1/ICOS_DE-Geb_FLUXNET_BIF_2020-2024_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:53:13,382664
data/extracted/ICOS_DE-Gri_FLUXNET_2004-2025_v1.3_r1/ICOS_DE-Gri_FLUXNET_BIF_2004-2025_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-09-20T13:04:00,1001386
data/extracted/ICOS_DE-GsB_FLUXNET_2015-2025_v1.3_r1/ICOS_DE-GsB_FLUXNET_BIF_2015-2025_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-09-20T13:04:00,316732
data/extracted/ICOS_DE-Gwg_FLUXNET_2023-2025_v1.3_r1/ICOS_DE-Gwg_FLUXNET_BIF_2023-2025_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-09-20T13:04:00,96632
data/extracted/ICOS_DE-Hai_FLUXNET_2000-2024_v1.3_r2/ICOS_DE-Hai_FLUXNET_BIF_2000-2024_v1.3_r2.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:53:13,527546
data/extracted/ICOS_DE-Har_FLUXNET_2020-2025_v1.3_r1/ICOS_DE-Har_FLUXNET_BIF_2020-2025_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-09-20T13:04:00,128531
data/extracted/EUF_DE-Hdn_FLUXNET_2020-2023_v1.3_r1/EUF_DE-Hdn_FLUXNET_BIF_2020-2023_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:53:13,77376
data/extracted/ICOS_DE-HoH_FLUXNET_2015-2025_v1.3_r1/ICOS_DE-HoH_FLUXNET_BIF_2015-2025_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-09-20T13:04:00,3869926
data/extracted/EUF_DE-Hte_FLUXNET_2009-2018_v1.3_r2/EUF_DE-Hte_FLUXNET_BIF_2009-2018_v1.3_r2.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-09-20T13:04:00,167321
data/extracted/ICOS_DE-Hzd_FLUXNET_2010-2025_v1.3_r1/ICOS_DE-Hzd_FLUXNET_BIF_2010-2025_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-09-20T08:02:29,304022
data/extracted/ICOS_DE-Kli_FLUXNET_2004-2025_v1.3_r1/ICOS_DE-Kli_FLUXNET_BIF_2004-2025_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-09-20T13:04:00,760732
data/extracted/EUF_DE-Lkb_FLUXNET_2009-2013_v1.3_r1/EUF_DE-Lkb_FLUXNET_BIF_2009-2013_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:53:13,90927
data/extracted/EUF_DE-Lnf_FLUXNET_2002-2024_v1.3_r1/EUF_DE-Lnf_FLUXNET_BIF_2002-2024_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:53:13,371370
data/extracted/ICOS_DE-Msr_FLUXNET_2020-2025_v1.3_r1/ICOS_DE-Msr_FLUXNET_BIF_2020-2025_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-09-20T13:04:00,158897
data/extracted/EUF_DE-Obe_FLUXNET_2008-2024_v1.3_r1/EUF_DE-Obe_FLUXNET_BIF_2008-2024_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:53:13,276654
data/extracted/EUF_DE-Rns_FLUXNET_2021-2024_v1.3_r2/EUF_DE-Rns_FLUXNET_BIF_2021-2024_v1.3_r2.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:53:13,79936
data/extracted/EUF_DE-RuC_FLUXNET_2013-2024_v1.3_r1/EUF_DE-RuC_FLUXNET_BIF_2013-2024_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:53:13,207118
data/extracted/EUF_DE-RuM_FLUXNET_2011-2019_v1.3_r1/EUF_DE-RuM_FLUXNET_BIF_2011-2019_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:53:13,275695
data/extracted/ICOS_DE-RuR_FLUXNET_2011-2025_v1.3_r1/ICOS_DE-RuR_FLUXNET_BIF_2011-2025_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-09-20T13:04:00,359615
data/extracted/ICOS_DE-RuS_FLUXNET_2011-2025_v1.3_r1/ICOS_DE-RuS_FLUXNET_BIF_2011-2025_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-09-20T10:54:57,799203
data/extracted/ICOS_DE-RuW_FLUXNET_2011-2024_v1.3_r1/ICOS_DE-RuW_FLUXNET_BIF_2011-2024_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:53:14,221239
data/extracted/EUF_DE-SbM_FLUXNET_2023-2024_v1.3_r1/EUF_DE-SbM_FLUXNET_BIF_2023-2024_v1.3_r1.csv,"table_1 (badm_map_mm, elevation_m, oneflux_code_version)",TRUE,2026-06-01T16:53:13,46159
