site_id,year,computed_from_mm,official_yy,ratio,abs_diff,status
BR-SM1,1990,6302.891,6302.86,0.9999950816220684,0.03099999999994907,ok
BR-SM1,1991,4585.342000000001,4585.325,0.9999962925339047,0.01700000000073487,ok
BR-SM1,1992,6500.478999999998,6500.417,0.9999904622413213,0.06199999999807915,ok
BR-SM1,1993,5789.863,5789.826,0.9999936095206398,0.037000000000261934,ok
BR-SM1,1994,6430.655,6430.625,0.9999953348453618,0.02999999999974534,ok
BR-SM1,1995,5785.742,5785.672,0.9999879012925221,0.07000000000061846,ok
BR-SM1,1996,5483.628000000001,5483.615,0.9999976293067289,0.01300000000082946,ok
BR-SM1,1997,7545.494,7545.51,1.00000212047084,0.016000000000531145,ok
BR-SM1,1998,8946.211,8946.244,1.0000036887124617,0.03300000000126602,ok
BR-SM1,1999,5539.822999999999,5539.88,1.0000102891373968,0.05700000000069849,ok
BR-SM1,2000,6011.645,6011.642,0.9999995009685368,0.0030000000006111804,ok
BR-SM1,2001,6355.672,6355.682,1.000001573397746,0.010000000000218279,ok
BR-SM1,2002,7227.852999999999,7227.911,1.0000080245129503,0.05800000000090222,ok
BR-SM1,2003,6045.114999999999,6045.091,0.9999960298522033,0.02399999999852298,ok
BR-SM1,2004,4253.996,4254.026,1.0000070521928088,0.02999999999974534,ok
BR-SM1,2005,4894.575,4894.58,1.000001021539153,0.005000000000109139,ok
BR-SM1,2006,4765.783,4765.782,0.999999790170891,0.0010000000002037268,ok
BR-SM1,2007,5991.098,5991.118,1.0000033382862374,0.020000000000436557,ok
BR-SM1,2008,5108.996999999999,5108.967,0.9999941280059472,0.02999999999974534,ok
BR-SM1,2009,5216.565,5216.611,1.0000088180632274,0.046000000000276486,ok
BR-SM1,2010,5162.256,5162.271,1.0000029057063422,0.014999999999417923,ok
BR-SM1,2011,4970.451999999999,4970.413,0.9999921536310984,0.03899999999975989,ok
BR-SM1,2012,4011.496,4011.535,1.000009722058803,0.03899999999975989,ok
BR-SM1,2013,4800.348,4800.339,0.9999981251359277,0.009000000000014552,ok
BR-SM1,2014,6477.0779999999995,6477.076,0.9999996912187873,0.001999999999497959,ok
BR-SM1,2015,7048.761,7048.765,1.0000005674756174,0.0039999999999054126,ok
BR-SM1,2016,4514.535,4514.533,0.9999995569864893,0.001999999999497959,ok
BR-SM1,2017,5919.284,5919.286,1.000000337878703,0.0020000000004074536,ok
BR-SM1,2018,4904.226000000001,4904.223,0.9999993882826769,0.0030000000006111804,ok
BR-SM1,2019,5232.7159999999985,5232.728,1.0000022932641484,0.012000000001535227,ok
BR-SM1,2020,3615.4539999999993,3615.41,0.9999878300207943,0.043999999999414285,ok
BR-SM1,2021,3879.178,3879.177,0.9999997422134278,9.999999997489795e-4,ok
BR-SM1,2022,3695.2879999999996,3695.276,0.999996752621176,0.011999999999716238,ok
BR-SM1,2023,6117.665,6117.708,1.0000070288255405,0.042999999999665306,ok
BR-SM1,2024,5784.445999999999,5784.479,1.0000057049542863,0.03300000000126602,ok
BR-SM1,2025,5860.536,5860.566,1.0000051189857035,0.02999999999974534,ok
CA-CF2,1981,4243.389999999999,4243.364,0.9999938728233795,0.02599999999983993,ok
CA-CF2,1982,5613.169,5613.192,1.00000409750713,0.023000000000138243,ok
CA-CF2,1983,5912.059,5912.041,0.9999969553754453,0.018000000000029104,ok
CA-CF2,1984,4393.783,4393.709,0.9999831580212313,0.07400000000052387,ok
CA-CF2,1985,4871.119000000001,4871.091,0.9999942518341268,0.028000000000247383,ok
CA-CF2,1986,5555.463000000001,5555.487,1.0000043200719724,0.023999999999432475,ok
CA-CF2,1987,4545.491999999999,4545.47,0.9999951600398815,0.02199999999902502,ok
CA-CF2,1988,4406.571999999999,4406.562,0.9999977306622928,0.009999999999308784,ok
CA-CF2,1989,4281.57,4281.58,1.0000023355918508,0.010000000000218279,ok
CA-CF2,1990,5546.574,5546.541,0.9999940503813707,0.03299999999944703,ok
CA-CF2,1991,5092.395,5092.347,0.9999905741797326,0.04800000000068394,ok
CA-CF2,1992,4205.832,4205.881,1.0000116504891303,0.04899999999997817,ok
CA-CF2,1993,4476.921,4476.918,0.9999993298965962,0.0030000000006111804,ok
CA-CF2,1994,3782.413,3782.418,1.0000013219074702,0.005000000000109139,ok
CA-CF2,1995,4976.155,4976.154,0.9999997990416297,9.999999992942321e-4,ok
CA-CF2,1996,3984.6180000000004,3984.629,1.0000027606159485,0.01099999999951251,ok
CA-CF2,1997,6101.838000000001,6101.881,1.0000070470569686,0.042999999999665306,ok
CA-CF2,1998,4508.3550000000005,4508.4,1.0000099814677414,0.044999999999163265,ok
CA-CF2,1999,5165.774,5165.744,0.9999941925450087,0.030000000000654836,ok
CA-CF2,2000,4807.281,4807.308,1.0000056164805011,0.027000000000043656,ok
CA-CF2,2001,5214.638,5214.621,0.999996739946282,0.016999999999825377,ok
CA-CF2,2002,5630.032,5630.036,1.0000007104755355,0.0039999999999054126,ok
CA-CF2,2003,4564.6990000000005,4564.743,1.000009639189791,0.04399999999986903,ok
CA-CF2,2004,4466.772,4466.76,0.9999973134961893,0.011999999999716238,ok
CA-CF2,2005,5110.192,5110.154,0.9999925638801831,0.03799999999955617,ok
CA-CF2,2006,4821.895,4821.902,1.0000014517114122,0.006999999999607098,ok
CA-CF2,2007,5178.319,5178.32,1.0000001931128615,9.999999992942321e-4,ok
CA-CF2,2008,4916.165000000001,4916.18,1.0000030511587792,0.014999999999417923,ok
CA-CF2,2009,4979.962,4980.008,1.0000092370182743,0.04599999999936699,ok
CA-CF2,2010,6041.942,6041.927,0.9999975173545194,0.015000000000327418,ok
CA-CF2,2011,4637.227,4637.257,1.0000064693835344,0.02999999999974534,ok
CA-CF2,2012,4673.378,4673.385,1.0000014978458838,0.007000000000516593,ok
CA-CF2,2013,4889.870999999999,4889.847,0.9999950918950624,0.023999999999432475,ok
CA-CF2,2014,5897.836,5897.802,0.9999942351737144,0.03400000000056025,ok
CA-CF2,2015,5000.838999999999,5000.879,1.0000079986578254,0.040000000000873115,ok
CA-CF2,2016,4681.774,4681.788,1.0000029903194814,0.013999999999214197,ok
CA-CF2,2017,6125.226000000001,6125.234,1.0000013060742574,0.007999999999810825,ok
CA-CF2,2018,4557.698,4557.72,1.0000048269981907,0.021999999999934516,ok
CA-CF2,2019,5416.302,5416.285,0.9999968613271565,0.016999999999825377,ok
CA-CF2,2020,5010.156,5010.156,1,0,ok
CA-CF2,2021,5411.273,5411.289,1.0000029567903892,0.01599999999962165,ok
CA-CF2,2022,5596.442,5596.453,1.0000019655345307,0.011000000000422006,ok
CA-CF2,2023,4438.383,4438.415,1.0000072098329504,0.032000000000152795,ok
CA-CF2,2024,5573.165999999999,5573.16,0.9999989234126528,0.0059999999994033715,ok
CA-CF2,2025,4891.754999999999,4891.778,1.000004701789031,0.023000000001047738,ok
DE-SfS,1981,6236.499000000001,6236.513,1.0000022448492334,0.013999999999214197,ok
DE-SfS,1982,4991.125,4991.116,0.9999981967993188,0.009000000000014552,ok
DE-SfS,1983,5301.433999999999,5301.439,1.0000009431410446,0.005000000001018634,ok
DE-SfS,1984,4881.272,4881.262,0.9999979513536635,0.010000000000218279,ok
DE-SfS,1985,5325.646,5325.653,1.0000013143945354,0.007000000000516593,ok
DE-SfS,1986,4848.985999999999,4849,1.0000028872015718,0.014000000001033186,ok
DE-SfS,1987,5696.089,5696.115,1.0000045645354207,0.02599999999983993,ok
DE-SfS,1988,5973.316000000001,5973.317,1.0000001674112,9.999999992942321e-4,ok
DE-SfS,1989,4997.2080000000005,4997.198,0.999997998882576,0.010000000000218279,ok
DE-SfS,1990,5034.428,5034.401,0.9999946369279687,0.027000000000043656,ok
DE-SfS,1991,5005.145,5005.126,0.9999962039061805,0.01900000000023283,ok
DE-SfS,1992,4894.009999999999,4893.996,0.9999971393601568,0.013999999999214197,ok
DE-SfS,1993,5163.537,5163.464,0.9999858624040071,0.07300000000032014,ok
DE-SfS,1994,5224.505999999999,5224.487,0.9999963632925296,0.018999999999323336,ok
DE-SfS,1995,6067.279,6067.262,0.9999971980850063,0.01700000000073487,ok
DE-SfS,1996,5247.789,5247.777,0.9999977133226965,0.011999999999716238,ok
DE-SfS,1997,4731.377,4731.345,0.9999932366412568,0.032000000000152795,ok
DE-SfS,1998,5250.43,5250.425,0.9999990476970457,0.005000000000109139,ok
DE-SfS,1999,6538.100000000001,6538.123,1.0000035178415745,0.022999999998319254,ok
DE-SfS,2000,6171.360999999999,6171.373,1.0000019444657346,0.012000000000625732,ok
DE-SfS,2001,6137.6810000000005,6137.738,1.0000092868951644,0.056999999999789,ok
DE-SfS,2002,5733.767,5733.746,0.9999963374863332,0.02099999999973079,ok
DE-SfS,2003,3900.435,3900.481,1.0000117935563597,0.046000000000276486,ok
DE-SfS,2004,4735.8730000000005,4735.906,1.0000069680922608,0.03299999999944703,ok
DE-SfS,2005,5852.624,5852.589,0.9999940197764285,0.03499999999985448,ok
DE-SfS,2006,4696.8859999999995,4696.853,0.999992974068351,0.03299999999944703,ok
DE-SfS,2007,5417.865000000001,5417.875,1.0000018457455104,0.009999999999308784,ok
DE-SfS,2008,5202.014999999999,5201.987,0.9999946174703458,0.027999999999337888,ok
DE-SfS,2009,5295.938999999999,5295.899,0.9999924470429137,0.039999999999054126,ok
DE-SfS,2010,5584.509999999999,5584.491,0.9999965977319408,0.018999999999323336,ok
DE-SfS,2011,4556.012000000001,4556.006,0.9999986830587803,0.006000000000312866,ok
DE-SfS,2012,5268.666,5268.675,1.0000017082122876,0.009000000000014552,ok
DE-SfS,2013,5515.089,5515.073,0.9999970988682142,0.01599999999962165,ok
DE-SfS,2014,5097.436,5097.417,0.99999627263589,0.018999999999323336,ok
DE-SfS,2015,4464.587,4464.603,1.0000035837581391,0.01599999999962165,ok
DE-SfS,2016,5372.371000000001,5372.349,0.9999959049738001,0.02200000000084401,ok
DE-SfS,2017,5354.639,5354.584,0.9999897285325864,0.05500000000029104,ok
DE-SfS,2018,4535.982,4535.963,0.999995811270856,0.01900000000023283,ok
DE-SfS,2019,5537.494000000001,5537.496,1.000000361174206,0.001999999999497959,ok
DE-SfS,2020,5002.205,5002.254,1.000009795680105,0.04899999999997817,ok
DE-SfS,2021,5671.210999999999,5671.174,0.9999934758202438,0.03699999999935244,ok
DE-SfS,2022,4719.236,4719.169,0.9999858027867222,0.06700000000000728,ok
DE-SfS,2023,5273.639,5273.701,1.0000117565878135,0.06199999999989814,ok
DE-SfS,2024,5854.896999999999,5854.851,0.9999921433289092,0.04599999999936699,ok
DE-SfS,2025,4542.091,4542.119,1.0000061645616523,0.027999999999337888,ok
JP-Fmt,1981,5574.312000000001,5574.328,1.0000028703093762,0.01599999999962165,ok
JP-Fmt,1982,6453.455,6453.46,1.0000007747787814,0.005000000000109139,ok
JP-Fmt,1983,5736.911000000001,5736.943,1.000005577914665,0.0319999999992433,ok
JP-Fmt,1984,4193.79,4193.814,1.0000057227472048,0.02400000000034197,ok
JP-Fmt,1985,6376.174,6376.208,1.0000053323513443,0.033999999999650754,ok
JP-Fmt,1986,6130.450999999999,6130.438,0.999997879438234,0.01299999999901047,ok
JP-Fmt,1987,5184.087,5184.085,0.9999996142040054,0.0020000000004074536,ok
JP-Fmt,1988,6166.718999999999,6166.744,1.0000040540196498,0.025000000000545697,ok
JP-Fmt,1989,6070.827,6070.779,0.999992093334236,0.047999999999774445,ok
JP-Fmt,1990,6015.143999999999,6015.162,1.0000029924470637,0.0180000000009386,ok
JP-Fmt,1991,7299.827,7299.835,1.0000010959163828,0.007999999999810825,ok
JP-Fmt,1992,5834.658,5834.639,0.9999967435966255,0.01900000000023283,ok
JP-Fmt,1993,6959.8460000000005,6959.785,0.9999912354382553,0.061000000000603904,ok
JP-Fmt,1994,5376.83,5376.875,1.0000083692435877,0.04500000000007276,ok
JP-Fmt,1995,4939.074,4939.061,0.9999973679276722,0.012999999999919964,ok
JP-Fmt,1996,5346.608,5346.606,0.9999996259310575,0.0020000000004074536,ok
JP-Fmt,1997,4661.674,4661.688,1.000003003213009,0.014000000000123691,ok
JP-Fmt,1998,7016.879,7016.846,0.9999952970544311,0.03300000000035652,ok
JP-Fmt,1999,5298.438,5298.454,1.0000030197578984,0.01599999999962165,ok
JP-Fmt,2000,5497.457,5497.436,0.9999961800519767,0.021000000000640284,ok
JP-Fmt,2001,5506.657,5506.672,1.000002723975726,0.014999999999417923,ok
JP-Fmt,2002,5602.38,5602.381,1.0000001784955679,0.0010000000002037268,ok
JP-Fmt,2003,6823.344000000001,6823.322,0.9999967757744589,0.02200000000084401,ok
JP-Fmt,2004,6294.228,6294.248,1.000003177514383,0.019999999999527063,ok
JP-Fmt,2005,5298.4529999999995,5298.453,1.0000000000000002,9.094947017729282e-13,ok
JP-Fmt,2006,6468.0689999999995,6468.056,0.9999979901265741,0.012999999999919964,ok
JP-Fmt,2007,5773.901,5773.919,1.0000031174763822,0.018000000000029104,ok
JP-Fmt,2008,6104.897,6104.926,1.0000047502848943,0.02900000000045111,ok
JP-Fmt,2009,6426.9169999999995,6426.895,0.9999965768968233,0.02199999999902502,ok
JP-Fmt,2010,6970.396,6970.362,0.9999951222283497,0.033999999999650754,ok
JP-Fmt,2011,5800.215,5800.182,0.9999943105557293,0.03300000000035652,ok
JP-Fmt,2012,5928.455000000001,5928.491,1.0000060724084099,0.03599999999914871,ok
JP-Fmt,2013,5068.531999999999,5068.577,1.0000088783103276,0.045000000000982254,ok
JP-Fmt,2014,5827.1410000000005,5827.137,0.9999993135570255,0.004000000000814907,ok
JP-Fmt,2015,6272.317,6272.301,0.9999974491085193,0.01599999999962165,ok
JP-Fmt,2016,6236.6810000000005,6236.662,0.9999969535078033,0.01900000000023283,ok
JP-Fmt,2017,5910.254,5910.266,1.0000020303695916,0.011999999999716238,ok
JP-Fmt,2018,5403.143000000001,5403.159,1.0000029612394117,0.015999999998712156,ok
JP-Fmt,2019,6418.009000000001,6417.976,0.9999948582184909,0.03300000000126602,ok
JP-Fmt,2020,5826.145999999999,5826.182,1.0000061790418573,0.0360000000009677,ok
JP-Fmt,2021,6373.681,6373.707,1.0000040792753828,0.026000000000749424,ok
JP-Fmt,2022,5647.686000000001,5647.671,0.999997344044977,0.015000000000327418,ok
JP-Fmt,2023,4812.692,4812.74,1.000009973628065,0.047999999999774445,ok
JP-Fmt,2024,6332.553999999999,6332.563,1.0000014212275175,0.009000000000924047,ok
JP-KaP,1981,4878.906,4878.87,0.9999926212966596,0.03600000000005821,ok
JP-KaP,1982,5336.442999999999,5336.448,1.0000009369536975,0.005000000001018634,ok
JP-KaP,1983,5413.932,5413.953,1.000003878881375,0.021000000000640284,ok
JP-KaP,1984,3635.1120000000005,3635.09,0.9999939479168729,0.022000000000389264,ok
JP-KaP,1985,5491.633999999999,5491.688,1.0000098331389167,0.054000000000996806,ok
JP-KaP,1986,5004.711,5004.734,1.0000045956699597,0.023000000000138243,ok
JP-KaP,1987,4522.657000000001,4522.694,1.0000081810316368,0.03699999999935244,ok
JP-KaP,1988,5581.403,5581.412,1.0000016124977895,0.009000000000014552,ok
JP-KaP,1989,5219.411999999999,5219.447,1.0000067057362019,0.035000000000763976,ok
JP-KaP,1990,4406.023999999999,4406.032,1.0000018156959656,0.00800000000072032,ok
JP-KaP,1991,6121.489,6121.459,0.9999950992315759,0.02999999999974534,ok
JP-KaP,1992,5250.723,5250.698,0.9999952387509302,0.024999999999636202,ok
JP-KaP,1993,6104.277,6104.244,0.99999459395437,0.03300000000035652,ok
JP-KaP,1994,4248.442999999999,4248.434,0.9999978815768509,0.008999999999105057,ok
JP-KaP,1995,4321.062,4320.999,0.999985420250855,0.06300000000010186,ok
JP-KaP,1996,4915.749,4915.699,0.9999898286100449,0.0500000000001819,ok
JP-KaP,1997,4037.053000000001,4037,0.9999868716115442,0.05300000000079308,ok
JP-KaP,1998,6447.248,6447.256,1.0000012408395025,0.00800000000072032,ok
JP-KaP,1999,4771.699,4771.651,0.9999899406898884,0.047999999999774445,ok
JP-KaP,2000,5327.009,5327.028,1.0000035667294724,0.01900000000023283,ok
JP-KaP,2001,4608.450999999999,4608.453,1.0000004339853026,0.0020000000013169483,ok
JP-KaP,2002,4805.184,4805.235,1.0000106135373794,0.05099999999947613,ok
JP-KaP,2003,6613.069999999998,6613.117,1.000007107137835,0.0470000000022992,ok
JP-KaP,2004,5823.060999999999,5823.037,0.9999958784563654,0.02399999999852298,ok
JP-KaP,2005,4702.605,4702.571,0.9999927699647324,0.033999999999650754,ok
JP-KaP,2006,6187.114,6187.136,1.0000035557773788,0.02200000000084401,ok
JP-KaP,2007,4811.0199999999995,4811.035,1.0000031178419546,0.015000000000327418,ok
JP-KaP,2008,5382.628999999999,5382.601,0.9999947980810122,0.027999999999337888,ok
JP-KaP,2009,5569.545,5569.586,1.0000073614630998,0.04100000000016735,ok
JP-KaP,2010,6384.298000000001,6384.328,1.0000046990287734,0.02999999999974534,ok
JP-KaP,2011,5129.423,5129.454,1.000006043564744,0.03099999999994907,ok
JP-KaP,2012,5208.132,5208.116,0.9999969278812443,0.01599999999962165,ok
JP-KaP,2013,4532.697,4532.709,1.000002647430437,0.011999999999716238,ok
JP-KaP,2014,5435.051,5435.04,0.9999979760999482,0.011000000000422006,ok
JP-KaP,2015,5546.089999999999,5546.042,0.9999913452540441,0.04799999999886495,ok
JP-KaP,2016,5351.823,5351.799,0.9999955155467585,0.02400000000034197,ok
JP-KaP,2017,5055.6630000000005,5055.644,0.999996241838113,0.01900000000023283,ok
JP-KaP,2018,5066.852000000001,5066.802,0.9999901319399104,0.050000000001091394,ok
JP-KaP,2019,5612.891999999999,5612.864,0.9999950114842759,0.027999999999337888,ok
JP-KaP,2020,5253.381,5253.358,0.9999956218671365,0.023000000000138243,ok
JP-KaP,2021,5831.376,5831.365,0.9999981136527639,0.011000000000422006,ok
JP-KaP,2022,5056.1359999999995,5056.14,1.0000007911179607,0.004000000000814907,ok
JP-KaP,2023,4352.944,4352.946,1.0000004594591614,0.001999999999497959,ok
JP-KaP,2024,5948.261999999999,5948.242,0.9999966376733239,0.019999999998617568,ok
JP-KaP,2025,4166.367,4166.389,1.000005280379765,0.021999999999934516,ok
JP-Kzw,1981,6074.154,6074.143,0.9999981890482197,0.011000000000422006,ok
JP-Kzw,1982,6291.037,6291.045,1.000001271650445,0.007999999999810825,ok
JP-Kzw,1983,6593.6089999999995,6593.58,0.9999956018016841,0.028999999999541615,ok
JP-Kzw,1984,4166.474,4166.524,1.0000120005549058,0.0500000000001819,ok
JP-Kzw,1985,6042.857999999999,6042.801,0.9999905673772247,0.0569999999988795,ok
JP-Kzw,1986,5303.425,5303.405,0.9999962288521096,0.020000000000436557,ok
JP-Kzw,1987,4583.435,4583.466,1.0000067634863372,0.03099999999994907,ok
JP-Kzw,1988,5931.2570000000005,5931.26,1.0000005057949772,0.0029999999997016857,ok
JP-Kzw,1989,5468.223,5468.248,1.0000045718691428,0.024999999999636202,ok
JP-Kzw,1990,5589.812,5589.766,0.9999917707429158,0.046000000000276486,ok
JP-Kzw,1991,6324.604999999999,6324.632,1.0000042690413078,0.02700000000095315,ok
JP-Kzw,1992,4967.606,4967.626,1.0000040260841945,0.020000000000436557,ok
