date,dd_value,hh_summed_day,n_hh,ratio_dd_to_hh
1981-05-30,5.828,0.274,48,21.27007299270073
1981-06-03,129.023,6.0680000000000005,48,21.262854317732366
1981-06-04,275.212,12.954,48,21.245329627914156
1981-06-06,3.524,0.16799999999999998,48,20.976190476190478
1981-06-07,17.864,0.8420000000000001,48,21.216152019002376
1981-06-08,12.01,0.5680000000000001,48,21.144366197183096
1981-06-09,14.516,0.6839999999999999,48,21.222222222222225
1981-06-10,43.263,2.0399999999999996,48,21.207352941176474
1981-06-11,34.836,1.6359999999999992,48,21.293398533007345
1981-06-12,28.923,1.3579999999999997,48,21.298232695139916
1981-06-13,5.198,0.24200000000000002,48,21.479338842975206
1981-06-14,21.093,0.9940000000000002,48,21.22032193158953
1981-06-15,7.418,0.3500000000000001,48,21.19428571428571
1981-06-16,336.952,15.861999999999997,48,21.242718446601945
1981-06-17,194.775,9.168000000000003,48,21.245091623036643
1981-06-18,8.091,0.38000000000000006,48,21.29210526315789
1981-06-19,99.898,4.704000000000001,48,21.236819727891152
1981-06-20,77.771,3.666000000000001,48,21.21412984178941
1981-06-21,215.196,10.129999999999997,48,21.243435340572564
1981-06-22,124.65,5.869999999999999,48,21.235093696763208
1981-06-23,10.774,0.5080000000000001,48,21.208661417322826
1981-06-24,33.339,1.5699999999999992,48,21.23503184713377
1981-06-25,127.753,6.007999999999997,48,21.263814913448744
1981-06-26,79.032,3.7199999999999998,48,21.24516129032258
1981-06-27,0.53,0.023999999999999997,48,22.083333333333336
1981-06-28,125.23,5.896,48,21.239823609226594
1981-06-29,251.142,11.819999999999997,48,21.247208121827416
1981-06-30,51.135,2.4059999999999997,48,21.253117206982544
1981-07-01,16.467,0.7700000000000002,48,21.38571428571428
1981-07-02,5.761,0.2700000000000001,48,21.33703703703703
1981-07-03,345.085,16.242,48,21.246459795591672
1981-07-04,126.727,5.965999999999999,48,21.241535367080125
1981-07-05,26.863,1.2659999999999993,48,21.21879936808848
1981-07-06,33.103,1.5580000000000003,48,21.24711168164313
1981-07-07,37.645,1.7719999999999994,48,21.244356659142223
1981-07-08,112.018,5.273999999999999,48,21.23966628744786
1981-07-09,37.098,1.7419999999999998,48,21.296211251435135
1981-07-10,50.672,2.3839999999999995,48,21.255033557046982
1981-07-11,73.078,3.44,48,21.24360465116279
1981-07-12,20.446,0.9640000000000004,48,21.209543568464724
1981-07-13,224.708,10.577999999999998,48,21.242957080733603
1981-07-14,43.683,2.057999999999999,48,21.2259475218659
1981-07-15,95.567,4.5020000000000024,48,21.227676588183016
1981-07-16,112.648,5.302,48,21.246322142587704
1981-07-17,365.657,17.21,48,21.24677513073794
1981-07-18,1324.517,62.35,48,21.24325581395349
1981-07-19,535.95,25.229999999999997,48,21.242568370986923
1981-07-20,0.774,0.038,48,20.36842105263158
1981-07-21,12.01,0.5660000000000001,48,21.219081272084804
1981-07-22,55.5,2.612,48,21.248085758039814
1981-07-23,23.305,1.0999999999999994,48,21.186363636363648
1981-07-24,442.313,20.828000000000007,48,21.236460533896672
1981-07-25,201.251,9.472000000000001,48,21.246938344594593
1981-07-26,69.158,3.257999999999999,48,21.22713321055863
1981-07-28,1.161,0.054,48,21.5
1981-07-30,0.362,0.016,48,22.625
1981-08-01,2.082,0.09600000000000003,48,21.687499999999993
1981-08-02,0.471,0.019999999999999997,48,23.55
1981-08-04,5.475,0.256,48,21.386718749999996
1981-08-05,94.103,4.426000000000001,48,21.26140985088115
1981-08-06,100.142,4.712,48,21.252546689303905
1981-08-07,54.785,2.579999999999999,48,21.234496124031015
1981-08-08,29.302,1.378,48,21.264150943396228
1981-08-09,157.703,7.42,48,21.253773584905662
1981-08-10,28.267,1.3320000000000003,48,21.221471471471467
1981-08-11,59.865,2.817999999999999,48,21.243789921930453
1981-08-12,49.091,2.309999999999999,48,21.25151515151516
1981-08-13,6.602,0.31200000000000006,48,21.16025641025641
1981-08-14,6.451,0.30400000000000005,48,21.2203947368421
1981-08-15,1.8,0.08400000000000002,48,21.428571428571423
1981-08-16,1.211,0.05600000000000001,48,21.625
1981-08-17,191.05,8.991999999999997,48,21.24666370106762
1981-08-18,14.096,0.664,48,21.2289156626506
1981-08-20,25.197,1.1920000000000002,48,21.13842281879194
1981-08-21,572.501,26.950000000000017,48,21.243079777365477
1981-08-22,6.846,0.32000000000000006,48,21.393749999999997
1981-08-23,24.348,1.144,48,21.283216783216783
1981-08-24,1.236,0.057999999999999996,48,21.310344827586206
1981-08-26,8.259,0.39200000000000007,48,21.068877551020407
1981-08-27,6.434,0.304,48,21.164473684210527
1981-08-28,25.567,1.204,48,21.235049833887043
1981-08-29,150.638,7.092000000000003,48,21.240552735476584
1981-08-30,42.649,2.006,48,21.260717846460622
1981-08-31,42.186,1.9839999999999995,48,21.263104838709683
1981-09-01,106.177,4.998,48,21.24389755902361
1981-09-02,192.488,9.056000000000001,48,21.255300353356887
1981-09-03,211.63,9.962000000000003,48,21.243726159405735
1981-09-04,154.809,7.291999999999999,48,21.229978058145917
1981-09-05,0.433,0.018000000000000002,48,24.055555555555554
1981-09-06,4.378,0.202,48,21.673267326732674
1981-09-07,0.555,0.026000000000000002,48,21.346153846153847
1981-09-08,8.818,0.416,48,21.197115384615383
1981-09-09,96.105,4.52,48,21.262168141592923
1981-09-10,593.031,27.914000000000016,48,21.24493085906712
1981-09-11,284.19,13.377999999999995,48,21.24308566302886
1981-09-12,18.419,0.8640000000000001,48,21.318287037037035
1981-09-13,207.105,9.749999999999996,48,21.241538461538468
1981-09-14,68.225,3.2119999999999993,48,21.240660024906603
1981-09-15,23.044,1.084,48,21.25830258302583
1981-09-16,1.11,0.05400000000000001,48,20.555555555555554
1981-09-17,1.8,0.084,48,21.428571428571427
1981-09-18,11.699,0.5520000000000002,48,21.193840579710137
1981-09-19,27.552,1.2999999999999998,48,21.193846153846156
1981-09-20,17.536,0.8240000000000004,48,21.281553398058243
1981-09-21,7.712,0.36400000000000016,48,21.186813186813175
1981-09-22,171.992,8.096000000000002,48,21.24407114624505
1981-09-23,211.815,9.972,48,21.240974729241877
1981-09-24,279.03,13.131999999999998,48,21.248096253426745
1981-09-25,36.535,1.721999999999999,48,21.216608594657384
1981-09-26,77.072,3.6340000000000003,48,21.208585580627407
1981-09-27,762.903,35.912,48,21.243678993094232
1981-09-28,578.742,27.239999999999995,48,21.246035242290752
1981-09-29,1.304,0.062000000000000006,48,21.032258064516128
1981-10-01,1.177,0.05400000000000002,48,21.79629629629629
1981-10-02,175.533,8.262,48,21.245824255628175
1981-10-03,76.837,3.614,48,21.260929717764252
1981-10-04,91.454,4.308,48,21.228876508820797
1981-10-05,1.4,0.06200000000000001,48,22.580645161290317
1981-10-06,1.825,0.08800000000000004,48,20.738636363636356
1981-10-07,25.795,1.22,48,21.143442622950822
1981-10-08,7.645,0.356,48,21.474719101123597
1981-10-09,5.845,0.272,48,21.48897058823529
1981-10-10,25.593,1.2039999999999997,48,21.25664451827243
1981-10-11,16.581,0.778,48,21.312339331619537
1981-10-12,58.208,2.7380000000000004,48,21.25931336742147
1981-10-13,0.219,0.012,48,18.25
1981-10-14,1.022,0.047999999999999994,48,21.29166666666667
1981-10-15,1.943,0.09200000000000004,48,21.119565217391298
1981-10-16,1.514,0.07200000000000001,48,21.027777777777775
1981-10-17,4.407,0.20600000000000007,48,21.39320388349514
1981-10-19,1.245,0.05800000000000002,48,21.465517241379306
1981-10-20,12.843,0.6040000000000002,48,21.263245033112575
1981-10-21,212.715,10.013999999999998,48,21.24176153385261
1981-10-22,406.414,19.131999999999998,48,21.2426301484424
1981-10-23,5.029,0.24,48,20.954166666666666
1981-10-25,24.491,1.154,48,21.222703639514734
1981-10-26,1027.905,48.384000000000015,48,21.244729662698404
1981-10-27,749.152,35.266,48,21.24289684115012
1981-10-28,1.135,0.054,48,21.01851851851852
1981-10-29,1.552,0.07800000000000001,48,19.897435897435894
1981-10-30,0.992,0.04600000000000001,48,21.56521739130434
1981-11-14,2.111,0.09600000000000002,48,21.989583333333332
1981-11-15,0.606,0.028000000000000004,48,21.64285714285714
1981-11-18,2.54,0.12,48,21.166666666666668
1981-11-28,23.389,1.097999999999999,48,21.301457194899836
1981-11-29,1.876,0.08800000000000002,48,21.318181818181813
1981-11-30,8.293,0.39,48,21.26410256410256
1981-12-01,20.765,0.9800000000000001,48,21.18877551020408
1981-12-04,0.706,0.030000000000000006,48,23.533333333333328
1981-12-06,7.216,0.3380000000000001,48,21.3491124260355
1981-12-07,5.803,0.274,48,21.178832116788318
1981-12-08,2.485,0.116,48,21.422413793103445
1981-12-09,21.774,1.0239999999999998,48,21.263671875000004
1981-12-11,39.638,1.8659999999999992,48,21.242229367631303
1981-12-12,21.564,1.0160000000000002,48,21.224409448818893
1981-12-13,71.61,3.37,48,21.24925816023739
1981-12-14,38.772,1.825999999999999,48,21.233296823658282
1981-12-15,1.026,0.05000000000000002,48,20.519999999999992
1981-12-16,26.728,1.265999999999999,48,21.11216429699844
1981-12-18,529.726,24.934,48,21.245127135638082
1981-12-19,71.538,3.365999999999999,48,21.253119429590022
1981-12-21,128.3,6.0379999999999985,48,21.248757866843334
1981-12-22,292.512,13.769999999999992,48,21.24270152505448
1981-12-23,0.732,0.034000000000000016,48,21.52941176470587
1981-12-24,37.434,1.7659999999999996,48,21.197055492638736
1981-12-25,24.668,1.1639999999999988,48,21.192439862542976
1981-12-27,2.313,0.10599999999999998,48,21.82075471698114
1981-12-28,36.156,1.7020000000000006,48,21.243243243243235
1981-12-29,555.95,26.172000000000004,48,21.242167201589485
1981-12-30,126.584,5.954,48,21.260329190460197
1981-12-31,321.608,15.137999999999993,48,21.24507861012024
1982-01-01,88.124,4.148,48,21.244937319189972
1982-01-02,16.997,0.8000000000000002,48,21.246249999999996
1982-01-06,10.849,0.51,48,21.272549019607844
1982-01-07,10.757,0.506,48,21.25889328063241
1982-01-08,44.836,2.1080000000000005,48,21.269449715370012
1982-01-09,16.413,0.7720000000000001,48,21.260362694300515
1982-01-11,17.965,0.8480000000000003,48,21.185141509433954
1982-01-12,0.328,0.012,48,27.333333333333332
1982-01-13,7.771,0.3640000000000001,48,21.34890109890109
1982-01-23,0.521,0.020000000000000004,48,26.049999999999997
1982-01-24,39.697,1.8639999999999988,48,21.296673819742505
1982-01-26,0.841,0.04,48,21.025
1982-01-27,12.607,0.5920000000000003,48,21.295608108108095
1982-01-29,24.331,1.1440000000000001,48,21.26835664335664
1982-01-30,23.759,1.1239999999999999,48,21.13790035587189
1982-02-02,19.142,0.9000000000000001,48,21.268888888888885
1982-02-03,4.6,0.21800000000000008,48,21.100917431192652
1982-02-14,0.984,0.04400000000000001,48,22.363636363636356
1982-02-15,81.08,3.8180000000000014,48,21.236249345206907
1982-02-16,9.117,0.4280000000000001,48,21.301401869158877
1982-02-17,9.924,0.46600000000000025,48,21.296137339055782
1982-02-19,55.433,2.6079999999999997,48,21.25498466257669
1982-02-20,41.816,1.9680000000000009,48,21.247967479674788
1982-02-21,32.128,1.509999999999999,48,21.276821192052996
1982-02-22,54.344,2.559999999999999,48,21.228125000000006
1982-02-23,25.273,1.1860000000000008,48,21.30944350758852
1982-02-24,19.571,0.9180000000000006,48,21.31917211328975
1982-02-25,32.472,1.526,48,21.279161205766712
1982-02-26,0.677,0.032,48,21.15625
1982-03-02,26.047,1.222,48,21.31505728314239
1982-03-04,10.395,0.488,48,21.30122950819672
1982-03-05,156.222,7.350000000000002,48,21.254693877551016
1982-03-06,1.194,0.054000000000000006,48,22.111111111111107
1982-03-07,118.485,5.577999999999999,48,21.241484403011835
1982-03-08,98.763,4.646000000000001,48,21.257640981489452
1982-03-09,9.806,0.4640000000000003,48,21.133620689655157
1982-03-10,6.88,0.32200000000000006,48,21.36645962732919
1982-03-11,51.509,2.419999999999999,48,21.28471074380166
1982-03-13,56.761,2.669999999999998,48,21.258801498127358
1982-03-17,97.098,4.574,48,21.228246611281154
1982-03-18,403.386,18.990000000000006,48,21.24202211690363
1982-03-19,1.312,0.06200000000000001,48,21.16129032258064
1982-03-20,14.247,0.6700000000000003,48,21.264179104477602
1982-03-21,20.319,0.958,48,21.2098121085595
1982-03-22,7.014,0.33,48,21.254545454545454
1982-03-23,21.867,1.0340000000000003,48,21.14796905222437
1982-03-24,0.454,0.022000000000000002,48,20.636363636363637
1982-03-28,20.908,0.988,48,21.16194331983806
1982-03-30,17.393,0.8200000000000003,48,21.21097560975609
1982-03-31,130.428,6.139999999999999,48,21.242345276872967
1982-04-01,0.976,0.042,48,23.238095238095237
1982-04-02,4.104,0.19000000000000006,48,21.599999999999994
1982-04-03,24.407,1.148,48,21.260452961672474
1982-04-04,6.762,0.31600000000000006,48,21.398734177215186
1982-04-05,7.065,0.3340000000000001,48,21.15269461077844
1982-04-07,0.799,0.036000000000000004,48,22.194444444444443
1982-04-09,37.704,1.7720000000000002,48,21.277652370203157
1982-04-10,30.286,1.4299999999999997,48,21.179020979020983
1982-04-11,14.155,0.6640000000000001,48,21.317771084337345
1982-04-12,22.985,1.0819999999999999,48,21.243068391866917
1982-04-13,250.671,11.794000000000006,48,21.254112260471416
1982-04-14,2.489,0.11400000000000005,48,21.833333333333325
1982-04-15,5.097,0.2420000000000001,48,21.061983471074374
1982-04-16,0.362,0.016000000000000004,48,22.624999999999993
1982-04-17,136.723,6.435999999999998,48,21.243474207582356
1982-04-18,33.625,1.5840000000000003,48,21.227904040404038
1982-04-19,85.794,4.037999999999999,48,21.246656760772662
1982-04-20,43.65,2.0519999999999987,48,21.271929824561415
1982-04-22,6.325,0.29600000000000004,48,21.368243243243242
1982-04-23,35.635,1.673999999999999,48,21.287335722819606
1982-04-24,99.78,4.699999999999998,48,21.22978723404256
1982-04-25,14.239,0.674,48,21.126112759643917
1982-04-29,12.178,0.574,48,21.216027874564464
1982-04-30,184.447,8.682000000000002,48,21.244759272057124
1982-05-01,1.22,0.05600000000000001,48,21.78571428571428
1982-05-02,15.811,0.7440000000000002,48,21.2513440860215
1982-05-03,11.346,0.5360000000000001,48,21.167910447761187
1982-05-04,15.425,0.7220000000000003,48,21.364265927977833
1982-05-05,346.776,16.323999999999998,48,21.24332271502083
1982-05-06,362.865,17.080000000000002,48,21.245023419203747
1982-05-07,93.767,4.418000000000001,48,21.223856948845626
1982-05-08,357.129,16.812,48,21.242505353319057
1982-05-09,397.507,18.708000000000002,48,21.247968783408165
1982-05-10,2.405,0.11200000000000002,48,21.47321428571428
1982-05-12,14.39,0.6760000000000002,48,21.286982248520705
1982-05-13,37.67,1.7679999999999987,48,21.306561085972866
1982-05-15,7.771,0.366,48,21.23224043715847
1982-05-16,11.522,0.5379999999999999,48,21.416356877323423
1982-05-17,5.492,0.254,48,21.62204724409449
1982-05-18,2.809,0.132,48,21.28030303030303
1982-05-19,6.165,0.288,48,21.40625
1982-05-20,1.505,0.07200000000000001,48,20.902777777777775
1982-05-21,56.677,2.67,48,21.22734082397004
1982-05-22,17.351,0.8160000000000001,48,21.26348039215686
1982-05-23,262.861,12.375999999999998,48,21.23957659987072
1982-05-24,380.468,17.910000000000007,48,21.243327749860406
1982-05-27,3.347,0.158,48,21.18354430379747
1982-05-28,26.787,1.2599999999999996,48,21.259523809523817
1982-05-29,32.599,1.538,48,21.195708712613783
1982-05-30,18.166,0.8560000000000001,48,21.221962616822427
1982-05-31,4.222,0.196,48,21.540816326530614
1982-06-02,0.866,0.04,48,21.65
1982-06-03,3.49,0.166,48,21.02409638554217
1982-06-04,10.151,0.478,48,21.236401673640167
1982-06-05,15.357,0.724,48,21.21132596685083
1982-06-06,30.731,1.446,48,21.252420470262795
1982-06-07,16.459,0.774,48,21.26485788113695
1982-06-08,24.104,1.134,48,21.25573192239859
1982-06-09,124.339,5.848000000000001,48,21.261798905608753
1982-06-10,103.716,4.879999999999999,48,21.253278688524592
1982-06-11,236.945,11.156000000000004,48,21.23924345643599
1982-06-12,324.076,15.26,48,21.236959370904327
1982-06-13,244.068,11.486,48,21.24917290614661
1982-06-14,7.864,0.372,48,21.13978494623656
1982-06-15,41.051,1.932,48,21.24792960662526
1982-06-16,18.604,0.8760000000000001,48,21.237442922374427
1982-06-17,16.156,0.7580000000000002,48,21.313984168865428
1982-06-18,97.854,4.608,48,21.235677083333336
1982-06-19,370.476,17.439999999999998,48,21.242889908256885
1982-06-20,46.005,2.1699999999999995,48,21.200460829493093
1982-06-21,30.429,1.43,48,21.279020979020977
1982-06-22,12.918,0.61,48,21.177049180327867
1982-06-23,51.328,2.413999999999999,48,21.262634631317326
1982-06-24,27.157,1.2799999999999998,48,21.216406250000002
1982-06-26,42.54,2.0040000000000004,48,21.227544910179635
1982-06-27,253.513,11.931999999999992,48,21.246480053637292
1982-06-28,25.046,1.18,48,21.22542372881356
1982-06-29,47.72,2.248,48,21.227758007117433
1982-06-30,30.58,1.4359999999999995,48,21.29526462395544
1982-07-01,33.44,1.5759999999999996,48,21.21827411167513
1982-07-02,8.923,0.42000000000000015,48,21.245238095238086
1982-07-03,7.426,0.3480000000000001,48,21.33908045977011
1982-07-04,17.46,0.8220000000000004,48,21.24087591240875
1982-07-05,51.127,2.403999999999999,48,21.26747088186357
1982-07-07,4.146,0.19399999999999998,48,21.37113402061856
1982-07-08,92.127,4.337999999999998,48,21.23720608575381
1982-07-10,0.311,0.014,48,22.214285714285715
1982-07-11,10.16,0.4780000000000001,48,21.25523012552301
1982-07-13,89.427,4.208,48,21.25166349809886
1982-07-14,35.298,1.6619999999999993,48,21.23826714801445
1982-07-15,13.709,0.6459999999999999,48,21.22136222910217
1982-07-16,33.759,1.5900000000000003,48,21.23207547169811
1982-07-17,253.126,11.915999999999997,48,21.242531050688157
1982-07-18,14.373,0.676,48,21.261834319526624
1982-07-19,41.934,1.9759999999999998,48,21.22165991902834
1982-07-20,21.068,0.9919999999999999,48,21.237903225806456
1982-07-21,10.547,0.49600000000000005,48,21.264112903225804
1982-07-22,38.822,1.826,48,21.26067907995619
1982-07-23,42.868,2.0199999999999996,48,21.221782178217826
1982-07-24,227.937,10.732000000000005,48,21.23900484532239
1982-07-25,16.131,0.758,48,21.281002638522427
1982-07-26,47.224,2.224,48,21.233812949640285
1982-07-27,188.922,8.892,48,21.24628879892038
1982-07-28,155.415,7.316000000000001,48,21.243165664297425
1982-07-29,0.799,0.036000000000000004,48,22.194444444444443
1982-07-30,0.631,0.03,48,21.033333333333335
1982-07-31,336.027,15.816000000000003,48,21.246016691957507
1982-08-03,293.101,13.795999999999996,48,21.245360974195425
1982-08-04,41.951,1.972,48,21.273326572008113
1982-08-05,16.224,0.764,48,21.23560209424084
1982-08-06,85.104,4.005999999999999,48,21.244133799301054
1982-08-07,141.681,6.67,48,21.24152923538231
1982-08-08,14.895,0.702,48,21.21794871794872
1982-08-09,1.186,0.05600000000000001,48,21.178571428571423
1982-08-10,4.323,0.20400000000000004,48,21.191176470588232
1982-08-11,3.616,0.17000000000000004,48,21.270588235294113
1982-08-13,24.281,1.142,48,21.26182136602452
1982-08-14,10.277,0.4820000000000001,48,21.32157676348547
1982-08-15,25.096,1.1820000000000004,48,21.231810490693732
1982-08-16,67.409,3.1740000000000004,48,21.237870195337113
1982-08-17,110.689,5.214000000000002,48,21.229190640583035
1982-08-19,3.503,0.16200000000000003,48,21.623456790123452
1982-08-20,375.388,17.67,48,21.244368986983584
1982-08-21,83.708,3.9400000000000004,48,21.245685279187814
1982-08-24,75.113,3.538,48,21.230356133408705
1982-08-25,1.85,0.088,48,21.022727272727273
1982-08-26,5.399,0.252,48,21.424603174603174
1982-08-27,39.697,1.8660000000000005,48,21.273847802786705
1982-08-28,663.207,31.216000000000005,48,21.245739364428495
1982-08-29,447.498,21.060000000000013,48,21.248717948717935
1982-08-30,1.716,0.07600000000000001,48,22.578947368421048
1982-08-31,509.415,23.976,48,21.246871871871875
1982-09-01,20.53,0.9660000000000001,48,21.252587991718425
1982-09-03,1.577,0.078,48,20.21794871794872
1982-09-06,750.725,35.344,48,21.24052172928927
1982-09-07,341.704,16.086,48,21.242322516473955
1982-09-08,61.631,2.8999999999999995,48,21.252068965517246
1982-09-09,7.923,0.3720000000000001,48,21.29838709677419
1982-09-10,10.462,0.48799999999999993,48,21.438524590163937
1982-09-11,47.678,2.2419999999999995,48,21.26583407671722
1982-09-12,1.169,0.05600000000000001,48,20.874999999999996
1982-09-13,1.396,0.064,48,21.812499999999996
1982-09-14,11.261,0.532,48,21.167293233082706
1982-09-15,1.876,0.08200000000000002,48,22.8780487804878
1982-09-17,0.261,0.012,48,21.75
1982-09-18,0.404,0.020000000000000004,48,20.199999999999996
1982-09-19,3.902,0.18400000000000002,48,21.206521739130434
1982-09-20,1.59,0.07200000000000001,48,22.083333333333332
1982-09-21,27.519,1.2959999999999996,48,21.2337962962963
1982-09-22,35.017,1.6499999999999997,48,21.22242424242425
1982-09-23,29.672,1.3919999999999997,48,21.316091954022994
1982-09-24,73.338,3.452000000000001,48,21.245075318655843
1982-09-25,6.182,0.29600000000000015,48,20.885135135135126
1982-09-26,13.124,0.62,48,21.16774193548387
1982-09-27,75.046,3.5339999999999994,48,21.235427277872105
1982-09-28,0.303,0.014,48,21.642857142857142
1982-09-30,89.932,4.233999999999999,48,21.240434577231937
1982-10-01,481.707,22.671999999999997,48,21.246780169371917
1982-10-02,1.068,0.052000000000000005,48,20.538461538461537
1982-10-03,1.716,0.08199999999999999,48,20.926829268292686
