site_id,date,dd_value,hh_summed_day,ratio_dd_to_hh
FI-Hyy,2002-10-04,0.248,0.24599999999999997,1.0081300813008132
FI-Hyy,2002-10-05,0.696,0.6940000000000002,1.002881844380403
FI-Hyy,2002-10-06,1.289,1.2779999999999991,1.0086071987480445
FI-Hyy,2002-10-07,0.322,0.3140000000000001,1.025477707006369
FI-Hyy,2002-10-08,0.018,0.018,1
FI-Hyy,2002-10-09,0.115,0.11600000000000003,0.9913793103448273
FI-Hyy,2002-10-10,0.156,0.15200000000000002,1.026315789473684
FI-Hyy,2002-10-11,0.12,0.12000000000000004,0.9999999999999997
FI-Hyy,2002-10-12,0.115,0.11199999999999999,1.0267857142857144
FI-Hyy,2002-10-13,0.473,0.4700000000000001,1.006382978723404
FI-Hyy,2002-10-14,0.119,0.11800000000000001,1.0084745762711864
FI-Hyy,2002-10-15,0.057,0.046,1.2391304347826089
FI-Hyy,2002-10-16,0.468,0.4580000000000001,1.0218340611353711
FI-Hyy,2002-10-17,0.539,0.5320000000000003,1.0131578947368416
FI-Hyy,2002-10-18,0.027,0.02,1.3499999999999999
FI-Hyy,2002-10-24,2.872,2.86,1.0041958041958041
FI-Hyy,2002-10-25,0.065,0.058,1.1206896551724137
FI-Hyy,2002-10-26,0.772,0.772,1
FI-Hyy,2002-10-27,4.617,4.598000000000001,1.0041322314049586
FI-Hyy,2002-10-28,0.396,0.3940000000000002,1.0050761421319794
FI-Hyy,2002-10-29,0.198,0.19600000000000004,1.010204081632653
FI-Hyy,2002-10-30,0.456,0.45200000000000007,1.0088495575221237
FI-Hyy,2002-11-01,7.503,7.477999999999998,1.0033431398769728
FI-Hyy,2002-11-02,0.027,0.018000000000000002,1.4999999999999998
FI-Hyy,2002-11-03,0.064,0.05600000000000001,1.1428571428571428
FI-Hyy,2002-11-04,0.105,0.10000000000000006,1.0499999999999994
FI-Hyy,2002-11-05,0.024,0.020000000000000004,1.1999999999999997
FI-Hyy,2002-11-06,1.03,1.026,1.003898635477583
FI-Hyy,2002-11-07,1.165,1.1620000000000001,1.0025817555938037
FI-Hyy,2002-11-08,0.784,0.7820000000000005,1.0025575447570327
FI-Hyy,2002-11-09,3.457,3.4460000000000006,1.0031921067904814
FI-Hyy,2002-11-10,0.595,0.5920000000000004,1.0050675675675669
FI-Hyy,2002-11-11,0.376,0.37800000000000017,0.9947089947089943
FI-Hyy,2002-11-12,0.129,0.13000000000000003,0.9923076923076921
FI-Hyy,2002-11-13,0.052,0.048000000000000015,1.083333333333333
FI-Hyy,2002-11-14,0.047,0.04200000000000002,1.1190476190476184
FI-Hyy,2002-11-15,0.021,0.014000000000000002,1.4999999999999998
FI-Hyy,2002-11-16,0.711,0.7120000000000002,0.9985955056179772
FI-Hyy,2002-11-17,0.719,0.7140000000000001,1.007002801120448
FI-Hyy,2002-11-18,0.249,0.246,1.0121951219512195
FI-Hyy,2002-11-19,11.132,11.090000000000002,1.003787195671776
FI-Hyy,2002-11-20,15.54,15.478000000000005,1.0040056854890809
FI-Hyy,2002-11-21,2.776,2.7679999999999976,1.0028901734104054
FI-Hyy,2002-11-22,0.15,0.15200000000000008,0.9868421052631573
FI-Hyy,2002-11-23,0.132,0.13400000000000006,0.9850746268656713
FI-Hyy,2002-11-24,0.554,0.5520000000000002,1.003623188405797
FI-Hyy,2002-11-25,2.68,2.6680000000000006,1.0044977511244375
FI-Hyy,2002-11-26,9.214,9.178000000000004,1.0039224231858788
FI-Hyy,2002-11-27,0.203,0.19000000000000006,1.0684210526315787
FI-Hyy,2002-11-28,0.03,0.022000000000000013,1.3636363636363629
FI-Hyy,2002-11-29,0.075,0.06800000000000003,1.1029411764705876
FI-Hyy,2002-11-30,0.047,0.04200000000000002,1.1190476190476184
FI-Hyy,2002-12-02,1.22,1.217999999999999,1.0016420361247955
FI-Hyy,2002-12-03,0.095,0.09000000000000005,1.055555555555555
FI-Hyy,2002-12-04,0.084,0.08400000000000005,0.9999999999999996
FI-Hyy,2002-12-05,0.141,0.1420000000000001,0.9929577464788725
FI-Hyy,2002-12-06,0.096,0.10000000000000007,0.9599999999999993
FI-Hyy,2002-12-07,0.114,0.11800000000000009,0.9661016949152536
FI-Hyy,2002-12-08,0.304,0.3040000000000001,0.9999999999999997
FI-Hyy,2002-12-09,0.153,0.15400000000000008,0.993506493506493
FI-Hyy,2002-12-10,0.027,0.022000000000000006,1.2272727272727268
FI-Hyy,2002-12-13,0.114,0.11200000000000004,1.0178571428571426
FI-Hyy,2002-12-14,0.993,0.9880000000000004,1.005060728744939
FI-Hyy,2002-12-15,0.295,0.28800000000000014,1.024305555555555
FI-Hyy,2002-12-16,0.133,0.13200000000000006,1.0075757575757571
FI-Hyy,2002-12-17,0.572,0.5660000000000001,1.0106007067137808
FI-Hyy,2002-12-18,0.289,0.28400000000000003,1.0176056338028168
FI-Hyy,2002-12-19,0.606,0.6000000000000001,1.0099999999999998
FI-Hyy,2002-12-20,1.415,1.408,1.004971590909091
FI-Hyy,2002-12-21,0.929,0.9260000000000004,1.003239740820734
FI-Hyy,2002-12-25,0.302,0.30200000000000016,0.9999999999999994
FI-Hyy,2002-12-26,0.481,0.4780000000000002,1.0062761506276146
FI-Hyy,2002-12-27,1.414,1.407999999999999,1.0042613636363642
FI-Hyy,2002-12-28,1.112,1.106,1.0054249547920433
FI-Hyy,2002-12-29,0.83,0.8280000000000002,1.0024154589371979
FI-Hyy,2002-12-30,0.213,0.2120000000000001,1.0047169811320749
FI-Hyy,2002-12-31,0.195,0.19000000000000009,1.0263157894736838
FI-Hyy,2003-01-01,0.079,0.07200000000000004,1.0972222222222217
FI-Hyy,2003-01-02,0.136,0.13600000000000007,0.9999999999999996
FI-Hyy,2003-01-03,0.192,0.1900000000000001,1.010526315789473
FI-Hyy,2003-01-04,0.034,0.026000000000000016,1.307692307692307
FI-Hyy,2003-01-05,0.137,0.1420000000000001,0.9647887323943656
FI-Hyy,2003-01-06,0.102,0.10000000000000002,1.0199999999999998
FI-Hyy,2003-01-07,1.139,1.1299999999999997,1.0079646017699118
FI-Hyy,2003-01-08,1.112,1.1059999999999994,1.005424954792044
FI-Hyy,2003-01-09,0.048,0.044000000000000004,1.0909090909090908
FI-Hyy,2003-01-10,0.081,0.07600000000000004,1.06578947368421
FI-Hyy,2003-01-11,4.228,4.207999999999999,1.0047528517110267
FI-Hyy,2003-01-12,0.252,0.24999999999999997,1.0080000000000002
FI-Hyy,2003-01-13,2.224,2.2140000000000004,1.004516711833785
FI-Hyy,2003-01-14,4.626,4.613999999999997,1.0026007802340708
FI-Hyy,2003-01-15,3.922,3.9040000000000004,1.0046106557377048
FI-Hyy,2003-01-16,1.179,1.17,1.0076923076923079
FI-Hyy,2003-01-17,0.128,0.12600000000000003,1.0158730158730156
FI-Hyy,2003-01-18,1.419,1.4139999999999995,1.0035360678925038
FI-Hyy,2003-01-19,0.039,0.03400000000000001,1.1470588235294115
FI-Hyy,2003-01-20,5.132,5.1080000000000005,1.004698512137823
FI-Hyy,2003-01-21,2.758,2.7500000000000013,1.0029090909090905
FI-Hyy,2003-01-22,4.319,4.300000000000001,1.0044186046511625
FI-Hyy,2003-01-23,6.334,6.309999999999997,1.003803486529319
FI-Hyy,2003-01-24,0.172,0.172,1
FI-Hyy,2003-01-25,0.384,0.382,1.0052356020942408
FI-Hyy,2003-01-26,5.686,5.666,1.003529827038475
FI-Hyy,2003-01-27,1.333,1.3259999999999983,1.0052790346908007
FI-Hyy,2003-01-28,0.198,0.19800000000000012,0.9999999999999994
FI-Hyy,2003-01-29,0.168,0.1660000000000001,1.0120481927710838
FI-Hyy,2003-01-30,0.033,0.022000000000000013,1.4999999999999991
FI-Hyy,2003-01-31,0.075,0.07000000000000003,1.071428571428571
FI-Hyy,2003-02-01,0.79,0.7820000000000003,1.0102301790281327
FI-Hyy,2003-02-02,2.553,2.546,1.0027494108405341
FI-Hyy,2003-02-03,0.267,0.2640000000000001,1.011363636363636
FI-Hyy,2003-02-04,1.155,1.1480000000000004,1.0060975609756095
FI-Hyy,2003-02-05,1.931,1.9239999999999988,1.0036382536382542
FI-Hyy,2003-02-06,0.5,0.4980000000000001,1.004016064257028
FI-Hyy,2003-02-07,0.059,0.056000000000000036,1.053571428571428
FI-Hyy,2003-02-08,0.107,0.104,1.028846153846154
FI-Hyy,2003-02-09,0.19,0.19000000000000006,0.9999999999999997
FI-Hyy,2003-02-10,0.178,0.17800000000000005,0.9999999999999997
FI-Hyy,2003-02-11,0.396,0.39600000000000013,0.9999999999999997
FI-Hyy,2003-02-12,0.243,0.24000000000000005,1.0124999999999997
FI-Hyy,2003-02-13,0.428,0.42600000000000005,1.004694835680751
FI-Hyy,2003-02-14,1.525,1.5119999999999985,1.0085978835978846
FI-Hyy,2003-02-16,0.115,0.11000000000000003,1.0454545454545452
FI-Hyy,2003-02-24,0.069,0.06600000000000002,1.0454545454545452
FI-Hyy,2003-02-26,0.053,0.04600000000000002,1.1521739130434778
FI-Hyy,2003-02-27,0.11,0.11000000000000001,0.9999999999999999
FI-Hyy,2003-02-28,0.121,0.11800000000000008,1.0254237288135586
FI-Hyy,2003-03-01,0.171,0.16800000000000007,1.0178571428571426
FI-Hyy,2003-03-02,0.082,0.08000000000000004,1.0249999999999995
FI-Hyy,2003-03-03,0.123,0.12600000000000006,0.9761904761904757
FI-Hyy,2003-03-04,0.077,0.07400000000000002,1.0405405405405401
FI-Hyy,2003-03-05,0.053,0.05000000000000003,1.0599999999999994
FI-Hyy,2003-03-06,0.168,0.1640000000000001,1.0243902439024386
FI-Hyy,2003-03-07,0.284,0.28200000000000003,1.0070921985815602
FI-Hyy,2003-03-08,0.525,0.52,1.0096153846153846
FI-Hyy,2003-03-09,1.615,1.6119999999999997,1.001861042183623
FI-Hyy,2003-03-10,5.986,5.964000000000001,1.0036887994634471
FI-Hyy,2003-03-11,0.352,0.3480000000000001,1.0114942528735629
FI-Hyy,2003-03-12,0.806,0.8019999999999999,1.00498753117207
FI-Hyy,2003-03-16,0.092,0.092,1
FI-Hyy,2003-03-17,0.349,0.3460000000000001,1.0086705202312136
FI-Hyy,2003-03-19,0.194,0.192,1.0104166666666667
FI-Hyy,2003-03-20,0.139,0.14000000000000004,0.9928571428571427
FI-Hyy,2003-03-22,0.465,0.4640000000000001,1.002155172413793
FI-Hyy,2003-03-29,0.019,0.018,1.0555555555555556
FI-Hyy,2003-03-30,1.672,1.6699999999999997,1.0011976047904192
FI-Hyy,2003-03-31,1.025,1.0159999999999996,1.0088582677165359
FI-Hyy,2003-04-02,0.023,0.020000000000000004,1.1499999999999997
FI-Hyy,2003-04-03,0.099,0.10200000000000006,0.9705882352941171
FI-Hyy,2003-04-04,4.678,4.658,1.004293688278231
FI-Hyy,2003-04-05,6.748,6.722000000000001,1.003867896459387
FI-Hyy,2003-04-06,0.14,0.136,1.0294117647058825
FI-Hyy,2003-04-08,0.018,0.010000000000000002,1.7999999999999996
FI-Hyy,2003-04-10,1.591,1.5819999999999992,1.005689001264223
FI-Hyy,2003-04-11,0.055,0.056,0.9821428571428571
FI-Hyy,2003-04-13,0.252,0.25400000000000006,0.9921259842519683
FI-Hyy,2003-04-14,0.326,0.3240000000000002,1.0061728395061724
FI-Hyy,2003-04-16,0.052,0.052000000000000005,0.9999999999999999
FI-Hyy,2003-04-17,0.098,0.09200000000000003,1.0652173913043477
FI-Hyy,2003-04-24,0.07,0.07200000000000001,0.9722222222222222
FI-Hyy,2003-04-25,0.123,0.12200000000000005,1.0081967213114749
FI-Hyy,2003-04-28,2.036,2.0320000000000005,1.0019685039370076
FI-Hyy,2003-04-29,0.576,0.5740000000000002,1.0034843205574908
FI-Hyy,2003-04-30,5.054,5.0339999999999945,1.003972983710768
FI-Hyy,2003-05-01,10.327,10.288,1.0037908242612752
FI-Hyy,2003-05-02,1.849,1.8379999999999992,1.005984766050055
FI-Hyy,2003-05-03,0.504,0.502,1.00398406374502
FI-Hyy,2003-05-04,1.968,1.9620000000000006,1.0030581039755349
FI-Hyy,2003-05-06,5.945,5.923999999999999,1.0035449020931806
FI-Hyy,2003-05-07,1.241,1.2339999999999995,1.0056726094003245
FI-Hyy,2003-05-08,0.1,0.1,1
FI-Hyy,2003-05-09,3.387,3.3720000000000003,1.0044483985765125
FI-Hyy,2003-05-10,0.083,0.08200000000000002,1.0121951219512193
FI-Hyy,2003-05-11,0.261,0.262,0.9961832061068703
FI-Hyy,2003-05-13,1.392,1.386,1.0043290043290043
FI-Hyy,2003-05-14,9.394,9.358000000000004,1.00384697584954
FI-Hyy,2003-05-16,14.214,14.163999999999998,1.003530076249647
FI-Hyy,2003-05-17,3.482,3.468,1.0040369088811996
FI-Hyy,2003-05-18,4.38,4.358,1.0050481872418542
FI-Hyy,2003-05-19,5,4.984000000000001,1.003210272873194
FI-Hyy,2003-05-20,4.101,4.084,1.0041625857002938
FI-Hyy,2003-05-21,1.495,1.494,1.000669344042838
FI-Hyy,2003-05-22,0.191,0.19200000000000006,0.9947916666666664
FI-Hyy,2003-05-23,1.091,1.0879999999999992,1.0027573529411773
FI-Hyy,2003-05-24,3.121,3.1080000000000005,1.004182754182754
FI-Hyy,2003-05-25,0.097,0.098,0.9897959183673469
FI-Hyy,2003-05-26,9.878,9.839999999999998,1.0038617886178864
FI-Hyy,2003-05-27,0.206,0.202,1.0198019801980196
FI-Hyy,2003-05-28,0.919,0.918,1.0010893246187365
FI-Hyy,2003-05-29,0.026,0.024000000000000004,1.083333333333333
FI-Hyy,2003-05-30,2.381,2.3759999999999994,1.0021043771043772
FI-Hyy,2003-05-31,0.057,0.056,1.0178571428571428
FI-Hyy,2003-06-01,0.408,0.40800000000000025,0.9999999999999993
FI-Hyy,2003-06-02,0.379,0.3740000000000001,1.0133689839572189
FI-Hyy,2003-06-03,0.232,0.23200000000000004,0.9999999999999999
FI-Hyy,2003-06-04,3.183,3.1679999999999997,1.0047348484848486
FI-Hyy,2003-06-05,2.897,2.886,1.0038115038115036
FI-Hyy,2003-06-06,4.905,4.889999999999999,1.003067484662577
FI-Hyy,2003-06-07,0.272,0.268,1.0149253731343284
FI-Hyy,2003-06-09,13.179,13.127999999999995,1.0038848263254116
FI-Hyy,2003-06-10,1.938,1.9259999999999997,1.0062305295950158
FI-Hyy,2003-06-12,0.013,0.012,1.0833333333333333
FI-Hyy,2003-06-13,0.37,0.3660000000000001,1.0109289617486337
FI-Hyy,2003-06-14,1.996,1.9879999999999995,1.0040241448692155
FI-Hyy,2003-06-15,1.67,1.6620000000000001,1.0048134777376654
FI-Hyy,2003-06-16,4.437,4.421999999999999,1.0033921302578022
FI-Hyy,2003-06-17,1.236,1.2320000000000002,1.003246753246753
FI-Hyy,2003-06-18,0.141,0.14,1.007142857142857
FI-Hyy,2003-06-19,1.185,1.1799999999999997,1.0042372881355934
FI-Hyy,2003-06-20,8.231,8.200000000000001,1.003780487804878
FI-Hyy,2003-06-21,0.037,0.036000000000000004,1.0277777777777777
FI-Hyy,2003-06-22,2.458,2.4459999999999984,1.0049059689288642
FI-Hyy,2003-06-23,0.13,0.128,1.015625
FI-Hyy,2003-06-24,0.106,0.10200000000000001,1.0392156862745097
FI-Hyy,2003-06-25,0.208,0.20800000000000002,0.9999999999999999
FI-Hyy,2003-06-26,1.961,1.9519999999999997,1.004610655737705
FI-Hyy,2003-06-27,0.099,0.09800000000000002,1.010204081632653
FI-Hyy,2003-06-28,0.552,0.5500000000000002,1.0036363636363634
FI-Hyy,2003-06-29,2.858,2.848,1.0035112359550562
FI-Hyy,2003-06-30,2.029,2.019999999999999,1.004455445544555
FI-Hyy,2003-07-01,0.408,0.4080000000000001,0.9999999999999998
FI-Hyy,2003-07-02,1.619,1.6119999999999999,1.0043424317617866
FI-Hyy,2003-07-03,0.533,0.5300000000000001,1.0056603773584905
FI-Hyy,2003-07-04,0.242,0.24000000000000005,1.008333333333333
FI-Hyy,2003-07-05,5.343,5.321999999999999,1.003945885005637
FI-Hyy,2003-07-06,0.241,0.24000000000000005,1.0041666666666664
FI-Hyy,2003-07-09,1.03,1.0280000000000002,1.0019455252918286
FI-Hyy,2003-07-10,0.465,0.4580000000000001,1.0152838427947597
FI-Hyy,2003-07-11,3.498,3.4859999999999984,1.003442340791739
FI-Hyy,2003-07-12,1.288,1.2819999999999998,1.0046801872074884
FI-Hyy,2003-07-13,0.774,0.7700000000000001,1.005194805194805
FI-Hyy,2003-07-14,0.203,0.19999999999999996,1.0150000000000003
FI-Hyy,2003-07-15,1.976,1.9660000000000002,1.005086469989827
FI-Hyy,2003-07-16,1.456,1.4500000000000002,1.0041379310344827
FI-Hyy,2003-07-18,0.32,0.31800000000000006,1.0062893081761004
FI-Hyy,2003-07-19,0.382,0.37800000000000006,1.0105820105820105
FI-Hyy,2003-07-20,0.06,0.06000000000000001,0.9999999999999998
FI-Hyy,2003-07-21,0.158,0.15400000000000003,1.0259740259740258
FI-Hyy,2003-07-22,0.136,0.132,1.0303030303030303
FI-Hyy,2003-07-23,8.607,8.576000000000004,1.0036147388059695
FI-Hyy,2003-07-24,0.265,0.262,1.0114503816793894
FI-Hyy,2003-07-25,0.049,0.048000000000000015,1.020833333333333
FI-Hyy,2003-07-26,0.038,0.034,1.1176470588235292
FI-Hyy,2003-07-27,15.183,15.121999999999998,1.004033857955297
FI-Hyy,2003-07-28,9.263,9.227999999999998,1.0037928045080193
FI-Hyy,2003-07-29,6.747,6.718000000000001,1.004316760940756
FI-Hyy,2003-07-30,0.403,0.4,1.0075
FI-Hyy,2003-07-31,0.02,0.018,1.1111111111111112
FI-Hyy,2003-08-01,0.203,0.202,1.004950495049505
FI-Hyy,2003-08-03,8.796,8.763999999999998,1.0036513007759016
FI-Hyy,2003-08-04,0.62,0.6180000000000002,1.0032362459546922
FI-Hyy,2003-08-05,4.699,4.684,1.0032023911187018
FI-Hyy,2003-08-06,0.31,0.31200000000000006,0.9935897435897434
FI-Hyy,2003-08-07,0.02,0.020000000000000004,0.9999999999999998
FI-Hyy,2003-08-08,2.234,2.227999999999999,1.0026929982046684
FI-Hyy,2003-08-09,0.886,0.88,1.0068181818181818
FI-Hyy,2003-08-10,0.13,0.13000000000000003,0.9999999999999998
FI-Hyy,2003-08-11,0.057,0.058,0.9827586206896551
FI-Hyy,2003-08-12,0.374,0.37200000000000005,1.0053763440860213
FI-Hyy,2003-08-13,0.05,0.048,1.0416666666666667
FI-Hyy,2003-08-14,6.554,6.525999999999998,1.004290530186945
FI-Hyy,2003-08-15,0.616,0.6080000000000003,1.0131578947368416
FI-Hyy,2003-08-16,1.746,1.7399999999999998,1.003448275862069
FI-Hyy,2003-08-17,0.375,0.37400000000000005,1.0026737967914436
FI-Hyy,2003-08-18,0.675,0.674,1.0014836795252227
FI-Hyy,2003-08-19,0.122,0.12,1.0166666666666666
FI-Hyy,2003-08-20,4.572,4.554000000000001,1.0039525691699602
FI-Hyy,2003-08-21,1.85,1.8400000000000003,1.0054347826086956
FI-Hyy,2003-08-22,3.293,3.281999999999999,1.0033516148689827
FI-Hyy,2003-08-23,10.234,10.192,1.004120879120879
FI-Hyy,2003-08-24,5.607,5.588000000000004,1.0034001431639221
FI-Hyy,2003-08-25,0.185,0.18200000000000005,1.0164835164835162
FI-Hyy,2003-08-26,0.594,0.5880000000000001,1.010204081632653
FI-Hyy,2003-08-27,1.092,1.0879999999999999,1.0036764705882355
FI-Hyy,2003-08-28,2.35,2.3419999999999996,1.003415883859949
FI-Hyy,2003-08-29,0.917,0.9160000000000001,1.0010917030567685
FI-Hyy,2003-08-30,0.735,0.73,1.0068493150684932
FI-Hyy,2003-08-31,0.522,0.52,1.0038461538461538
FI-Hyy,2003-09-01,0.823,0.8220000000000001,1.0012165450121653
FI-Hyy,2003-09-02,0.021,0.020000000000000004,1.0499999999999998
FI-Hyy,2003-09-03,1.677,1.668,1.0053956834532374
FI-Hyy,2003-09-04,1.156,1.149999999999999,1.0052173913043485
FI-Hyy,2003-09-11,0.267,0.26,1.026923076923077
FI-Hyy,2003-09-12,0.527,0.5220000000000001,1.0095785440613025
FI-Hyy,2003-09-13,0.089,0.08600000000000002,1.0348837209302322
FI-Hyy,2003-09-15,0.724,0.7180000000000001,1.0083565459610027
FI-Hyy,2003-09-17,0.187,0.18600000000000003,1.0053763440860213
FI-Hyy,2003-09-18,0.35,0.34800000000000003,1.0057471264367814
FI-Hyy,2003-09-19,0.228,0.22600000000000003,1.0088495575221237
FI-Hyy,2003-09-21,2.316,2.307999999999999,1.0034662045060663
FI-Hyy,2003-09-22,0.562,0.558,1.007168458781362
FI-Hyy,2003-09-23,1.588,1.5819999999999999,1.0037926675094817
FI-Hyy,2003-09-25,0.483,0.4760000000000002,1.0147058823529407
FI-Hyy,2003-09-26,1.132,1.1239999999999997,1.0071174377224201
FI-Hyy,2003-09-27,0.347,0.3440000000000001,1.008720930232558
FI-Hyy,2003-09-28,8.198,8.167999999999992,1.0036728697355544
FI-Hyy,2003-09-29,0.495,0.4920000000000002,1.0060975609756093
FI-Hyy,2003-09-30,0.866,0.8620000000000003,1.004640371229698
FI-Hyy,2003-10-01,0.245,0.24200000000000008,1.0123966942148757
FI-Hyy,2003-10-02,6.901,6.874,1.0039278440500436
FI-Hyy,2003-10-03,0.732,0.7300000000000004,1.0027397260273967
FI-Hyy,2003-10-04,0.356,0.35000000000000003,1.017142857142857
FI-Hyy,2003-10-05,3.296,3.2800000000000002,1.0048780487804876
FI-Hyy,2003-10-06,0.087,0.08600000000000001,1.011627906976744
FI-Hyy,2003-10-07,11.681,11.640000000000002,1.0035223367697592
FI-Hyy,2003-10-08,33.353,33.224,1.0038827353720203
FI-Hyy,2003-10-09,0.668,0.6620000000000001,1.0090634441087611
FI-Hyy,2003-10-10,0.399,0.39600000000000013,1.0075757575757573
FI-Hyy,2003-10-11,6.45,6.425999999999998,1.0037348272642392
FI-Hyy,2003-10-12,8.453,8.422,1.0036808359059604
FI-Hyy,2003-10-13,1.898,1.8899999999999992,1.0042328042328046
FI-Hyy,2003-10-15,0.021,0.016,1.3125
FI-Hyy,2003-10-16,0.021,0.022,0.9545454545454547
FI-Hyy,2003-10-18,0.01,0.010000000000000002,0.9999999999999998
FI-Hyy,2003-10-19,0.04,0.038000000000000006,1.0526315789473684
FI-Hyy,2003-10-20,0.361,0.36200000000000015,0.997237569060773
