value,area_km2
-78.5,64932.986099082336
-78.39999999999998,80591.85153347548
-78.29999999999995,96435.60042385415
-78.19999999999993,82945.80108475056
-78.09999999999991,120458.65828803589
-78,69950.28578613052
-77.89999999999998,75986.3308977297
-77.79999999999995,109937.51451652344
-77.69999999999993,109615.0107484951
-77.59999999999991,79646.51215881332
-77.5,101380.39774475885
-77.39999999999998,88772.24338193839
-77.29999999999995,92597.94495638814
-77.19999999999993,93049.19938148868
-77.09999999999991,124899.97438739298
-77,98023.28695146085
-76.89999999999998,111017.56088201836
-76.79999999999995,129456.17660350687
-76.69999999999993,115931.80838592061
-76.59999999999991,74440.91479736254
-76.5,93679.63067523022
-76.39999999999998,99728.78042039767
-76.29999999999995,96145.51911341392
-76.19999999999993,109589.04571101545
-76.09999999999991,85065.49699923016
-76,96145.85321765974
-75.89999999999998,70961.33915933334
-75.79999999999995,121576.17799557335
-75.69999999999993,85179.36114938064
-75.59999999999991,77971.63548038578
-75.5,99175.03581283994
-75.39999999999998,116492.25277566329
-75.29999999999995,85394.21278199054
-75.19999999999993,92065.76902069063
-75.09999999999991,101869.25179911792
-75,98779.58335240642
-74.89999999999998,119499.50638601251
-74.79999999999995,103055.86976954436
-74.69999999999993,98561.65876625977
-74.59999999999991,95396.30231063225
-74.5,102188.92735842349
-74.39999999999998,102205.12627166239
-74.29999999999995,113650.90759621104
-74.19999999999993,86651.99909745165
-74.09999999999991,121306.30782759779
-74,83905.11730663844
-73.89999999999998,120351.61607472903
-73.79999999999995,83520.35297960976
-73.69999999999993,90649.42586219108
-73.59999999999991,91126.7440944417
-73.5,100497.82474590905
-73.39999999999998,120451.56177149447
-73.29999999999995,141368.04486356903
-73.19999999999993,104195.91537903523
-73.09999999999991,86903.66007886286
-73,110834.93986856446
-72.89999999999998,103885.32043419506
-72.79999999999995,121606.89482538706
-72.69999999999993,101724.60160610962
-72.59999999999991,90741.4815065037
-72.5,64690.505515120065
-72.39999999999998,110270.0985481193
-72.29999999999995,104721.6752276675
-72.19999999999993,88671.86689774254
-72.09999999999991,135596.4393569616
-72,136795.30692871322
-71.89999999999998,109039.23780203487
-71.79999999999995,130588.64804029692
-71.69999999999993,88551.2266742709
-71.59999999999991,104610.62683693813
-71.5,110083.09034240778
-71.39999999999998,67439.46844472674
-71.29999999999995,101587.99776687649
-71.19999999999993,96166.35203749033
-71.09999999999991,89924.16583044706
-71,98696.88649945338
-70.89999999999998,100557.44653813145
-70.79999999999995,123407.63687275643
-70.69999999999993,104244.81999275887
-70.59999999999991,114220.21425269787
-70.5,103432.15592812598
-70.39999999999998,94176.52610749888
-70.29999999999995,109784.55036898199
-70.19999999999993,95202.86274411234
-70.09999999999991,114031.21881062523
-70,158560.15071091335
-69.89999999999998,81749.90226324773
-69.79999999999995,124254.47565425377
-69.69999999999993,93687.17605899816
-69.59999999999991,95994.70104353635
-69.5,86800.33658728786
-69.39999999999998,100789.92588168058
-69.29999999999995,98204.47646378311
-69.19999999999993,97236.33231790569
-69.09999999999991,121772.3845003002
-69,105377.59507848862
-68.89999999999998,132738.85855776016
-68.79999999999995,104649.57043657036
-68.69999999999993,104537.6934219052
-68.59999999999991,119038.38997443723
-68.5,110461.54954346239
-68.39999999999998,124959.87869321533
-68.29999999999995,89689.60914967734
-68.19999999999993,133674.17183523547
-68.09999999999991,104343.20735233833
-68,107196.60273655635
-67.89999999999998,71896.74848347255
-67.79999999999995,150553.11195416714
-67.69999999999993,105352.83113264744
-67.59999999999991,81133.06379595041
-67.5,99253.62179427332
-67.39999999999998,94395.28530403545
-67.29999999999995,77154.2821433578
-67.19999999999993,131631.46575681603
-67.09999999999991,121515.2764864286
-67,155718.37169273917
-66.89999999999998,118612.08636134352
-66.79999999999995,115254.59832047697
-66.69999999999993,95345.04105897958
-66.59999999999991,134005.19421353258
-66.5,94338.92439656562
-66.39999999999998,153239.7907050226
-66.29999999999995,98933.13956748002
-66.19999999999993,122778.92309560554
-66.09999999999991,104135.47575585058
-66,109118.1222068752
-65.89999999999998,94603.78773780164
-65.79999999999995,144682.40491883192
-65.69999999999993,123012.0479475588
-65.59999999999991,120576.22907931508
-65.5,99069.78802351015
-65.39999999999998,111872.35442769305
-65.29999999999995,83567.76458496912
-65.19999999999993,98214.44844431557
-65.09999999999991,118654.34615645099
-65,106475.47743067394
-64.89999999999998,131613.54023542863
-64.79999999999995,91615.14255856292
-64.69999999999993,122742.5781059644
-64.59999999999991,131298.56369928105
-64.5,109679.26716615257
-64.39999999999998,125952.20449459141
-64.29999999999995,106570.51854163429
-64.19999999999993,103813.51646750374
-64.09999999999991,106217.80316931635
-64,125812.35977100242
-63.89999999999998,106213.22160910822
-63.799999999999955,115047.58276046628
-63.69999999999993,109602.25077235134
-63.59999999999991,108182.47630966682
-63.5,121103.89999616117
-63.39999999999998,110169.68329755036
-63.299999999999955,80738.11476858651
-63.19999999999993,100842.64624059781
-63.09999999999991,82060.04342548581
-63,103172.04486431455
-62.89999999999998,101073.99407049075
-62.799999999999955,141361.38321307665
-62.69999999999993,133237.88702041164
-62.59999999999991,118813.89344092878
-62.5,94404.16667645039
-62.39999999999998,126997.8059136749
-62.299999999999955,110399.86808046661
-62.19999999999993,110386.73484000606
-62.09999999999991,135063.26822945048
-62,86769.11605393588
-61.89999999999998,141065.3031915595
-61.799999999999955,125589.49502114266
-61.69999999999993,138345.01345898898
-61.59999999999991,96148.1483030246
-61.5,125820.93014739778
-61.39999999999998,143011.55165014713
-61.299999999999955,100595.092638376
-61.19999999999993,167807.33979420166
-61.09999999999991,140019.20425598812
-61,97442.96188103099
-60.89999999999998,105155.89905224016
-60.799999999999955,134516.1670577488
-60.69999999999993,99449.20464984991
-60.59999999999991,101729.04769785954
-60.5,117407.41314749196
-60.39999999999998,100769.49619530397
-60.299999999999955,104462.0576534966
-60.19999999999993,100015.99860257747
-60.09999999999991,126360.41202915683
-60,118943.77164819678
-59.89999999999998,125173.96628591197
-59.799999999999955,121551.42608941774
-59.69999999999993,97204.26938703914
-59.59999999999991,134728.44985577776
-59.5,117838.79750697353
-59.39999999999998,115298.17996231467
-59.299999999999955,109941.66323521211
-59.19999999999993,87642.15599054575
-59.09999999999991,115715.9043574849
-59,123993.0755514318
-58.89999999999998,124090.31094383006
-58.799999999999955,101957.51714220042
-58.69999999999993,88239.27643567315
-58.59999999999991,99706.5741092405
-58.5,96735.47742718039
-58.39999999999998,105751.07407742637
-58.299999999999955,95937.50093338896
-58.19999999999993,72731.60836577865
-58.09999999999991,109549.82882218783
-58,120250.40473045266
-57.89999999999998,109323.84568597485
-57.799999999999955,95413.0059112956
-57.69999999999993,113027.97239664473
-57.59999999999991,106847.89989402435
-57.5,84487.4217999783
-57.39999999999998,89591.89537228932
-57.299999999999955,87977.3674196867
-57.19999999999993,89343.29184631762
-57.09999999999991,105083.93627816219
-57,115519.45574021024
-56.89999999999998,119222.56475403551
-56.799999999999955,129442.83901679386
-56.69999999999993,115209.71974084216
-56.59999999999991,110420.52622612267
-56.5,96179.93198999124
-56.39999999999998,130753.51667811218
-56.299999999999955,112793.17489251324
-56.19999999999993,98105.282093468
-56.09999999999991,116880.44557111026
-56,77151.27823498262
-55.89999999999998,66927.04915950299
-55.799999999999955,127583.14184126073
-55.69999999999993,93788.64242165085
-55.59999999999991,109534.73447124341
-55.5,103996.530496822
-55.39999999999998,105962.99691418934
-55.299999999999955,95674.40533798722
-55.19999999999993,106641.78847563245
-55.09999999999991,124725.30345334976
-55,93848.86299959132
-54.89999999999998,122596.19273486898
-54.799999999999955,111207.6859879126
-54.69999999999993,84482.05462068135
-54.59999999999991,98497.3043060808
-54.5,99621.19704685744
-54.39999999999998,91843.23751335159
-54.299999999999955,107042.40111728867
-54.19999999999993,116207.70187995642
-54.09999999999991,112505.34349259414
-54,112802.88533058537
-53.89999999999998,103533.41864707773
-53.799999999999955,106498.66540315916
-53.69999999999993,86194.64664331946
-53.59999999999991,113889.1810150844
-53.5,92841.10528035242
-53.39999999999998,109575.06907913745
-53.299999999999955,140710.56424689363
-53.19999999999993,110481.6459296167
-53.09999999999991,86104.05446876609
-53,68266.83752429693
-52.89999999999998,96981.32943411132
-52.799999999999955,106246.18481176223
-52.69999999999993,107264.10743015127
-52.59999999999991,96663.054441045
-52.5,129967.94167059535
-52.39999999999998,103014.38443982268
-52.299999999999955,96794.00933220191
-52.19999999999993,104841.59414676968
-52.09999999999991,117609.06682855144
-52,119032.72506736367
-51.89999999999998,104106.12872625612
-51.799999999999955,101374.142662418
-51.69999999999993,107857.98906469805
-51.59999999999991,123081.18083910417
-51.5,93738.24640089358
-51.39999999999998,112118.7415812178
-51.299999999999955,92870.2941913754
-51.19999999999993,116380.4334077254
-51.09999999999991,101811.46187024117
-51,87826.04553295659
-50.89999999999998,107448.5697821682
-50.799999999999955,101451.1472528338
-50.69999999999993,110910.19550356964
-50.59999999999991,136339.26763697935
-50.5,132247.54815236924
-50.39999999999998,97912.66140997679
-50.299999999999955,104904.36612550307
-50.19999999999993,147690.00832148816
-50.09999999999991,85479.5081621892
-50,100340.12548467139
-49.89999999999998,82503.58846395076
-49.799999999999955,114138.76698040556
-49.69999999999993,94521.13224262488
-49.59999999999991,114550.25408337434
-49.5,133313.6893024894
-49.39999999999998,99827.24855211264
-49.299999999999955,148783.5348962964
-49.19999999999993,103126.75855923584
-49.09999999999991,120361.67706075049
-49,104300.86434208775
-48.89999999999998,140875.5613797893
-48.799999999999955,108158.13743202259
-48.69999999999993,133380.92174374455
-48.59999999999991,134823.22520734178
-48.5,118031.95258628663
-48.39999999999998,106660.72741809962
-48.299999999999955,104677.0764568301
-48.19999999999993,108117.5308527305
-48.09999999999991,121577.47090331311
-48,141469.3902350583
-47.89999999999998,108040.56123608418
-47.799999999999955,110217.57955890396
-47.69999999999993,103224.61461938033
-47.59999999999991,124873.27517599515
-47.5,104871.25981289305
-47.39999999999998,131456.91086486637
-47.299999999999955,102272.69701978214
-47.19999999999993,119019.22035589916
-47.09999999999991,124853.46691415107
-47,133284.10416459537
-46.89999999999998,110350.93279201367
-46.799999999999955,131529.5912755456
-46.69999999999993,103680.15746298894
-46.59999999999991,100458.92880043486
-46.5,130801.24746199067
-46.39999999999998,132008.27643966555
-46.299999999999955,126593.67142099829
-46.19999999999993,129851.69308647087
-46.09999999999991,105240.13445924438
-46,104220.7237357001
-45.89999999999998,138360.1184565411
-45.799999999999955,124847.09005495468
-45.69999999999993,127251.0257665205
-45.59999999999991,158921.43554692715
-45.5,118331.6647193562
-45.39999999999998,107180.82207779841
-45.299999999999955,132892.00570029725
-45.19999999999993,153021.11614091572
-45.09999999999991,108331.52752454262
-45,109114.75733920906
-44.89999999999998,130558.80118277605
-44.799999999999955,149131.8556700327
-44.69999999999993,140242.8194964097
-44.59999999999991,120979.79700156403
-44.5,135462.43668057836
-44.39999999999998,168630.19007754143
-44.299999999999955,108974.64370098343
-44.19999999999993,98879.45046857906
-44.09999999999991,153725.30162065572
-44,121919.06373758001
-43.89999999999998,137182.7353569423
-43.799999999999955,132416.3998875169
-43.69999999999993,117325.1159359609
-43.59999999999991,139015.87552907917
-43.5,157181.3264972752
-43.39999999999998,126758.50141606311
-43.299999999999955,131487.22301990422
-43.19999999999993,119401.01212954697
-43.09999999999991,142636.95574972313
-43,142755.25828668466
-42.89999999999998,102041.22416638762
-42.799999999999955,110826.81900824203
-42.69999999999993,108666.91025192605
-42.59999999999991,100796.03836510774
-42.5,129309.61229495752
-42.39999999999998,158724.55672539704
-42.299999999999955,134652.47889650936
-42.19999999999993,153572.59797324726
-42.09999999999991,137527.24795286634
-42,122342.3687803714
-41.89999999999998,140462.2756130808
-41.799999999999955,162144.1915536077
-41.69999999999993,116757.87384330774
-41.59999999999991,117269.20291318132
-41.5,126048.3506506926
-41.39999999999998,137498.81455235428
-41.299999999999955,134200.37840618502
-41.19999999999993,118482.89711968419
-41.09999999999991,129852.02234259229
-41,142137.17262148103
-40.89999999999998,104982.14112552509
-40.799999999999955,112300.65809124938
-40.69999999999993,136645.39962362705
-40.59999999999991,130429.8057682596
-40.5,130895.79781736594
-40.39999999999998,170215.06066134523
-40.299999999999955,129251.35433902187
-40.19999999999993,141664.57781103335
-40.09999999999991,118817.68291759687
-40,110562.2958219797
-39.89999999999998,123765.3094145218
-39.799999999999955,130561.64598175856
-39.69999999999993,96478.32278540298
-39.59999999999991,144794.19253440562
-39.5,111622.31996850125
-39.39999999999998,110341.79714939496
-39.299999999999955,119762.10636365296
-39.19999999999993,114723.16229184758
-39.09999999999991,117434.91212820834
-39,110553.1882144473
-38.89999999999998,130133.64597535098
-38.799999999999955,105065.13130988403
-38.69999999999993,131013.25388192668
-38.59999999999991,137520.68616074693
-38.5,140202.95827731903
-38.39999999999998,123478.82742276306
-38.299999999999955,116124.4465581935
-38.19999999999993,111716.68926872917
-38.09999999999991,110279.48675693656
-38,118448.80617520989
-37.89999999999998,88234.22926137738
-37.799999999999955,137320.297926096
-37.69999999999993,143963.60198899126
-37.59999999999991,96832.89923174128
-37.5,122520.68688053952
-37.39999999999998,109806.48609492058
-37.299999999999955,140379.05958043944
-37.19999999999993,126020.59137969474
-37.09999999999991,129996.89280543652
-37,121564.28021170515
-36.89999999999998,136696.7758327117
-36.799999999999955,135589.70048696458
-36.69999999999993,115357.12300305068
-36.59999999999991,112815.02808887587
-36.5,123357.39230046692
-36.39999999999998,107582.82879136651
-36.299999999999955,122840.40202611045
-36.19999999999993,135139.64820243104
-36.09999999999991,126111.97664759815
-36,141786.76284301368
-35.89999999999998,100735.4318065442
-35.799999999999955,118904.19954313406
-35.69999999999993,159355.97168261328
-35.59999999999991,121022.7774764335
-35.5,92306.6329985623
-35.39999999999998,143085.38629403178
-35.299999999999955,111943.27212825175
-35.19999999999993,135554.75664745783
-35.09999999999991,130119.4738117614
-35,137006.89928419518
-34.89999999999998,130539.26585239825
-34.799999999999955,124500.08987605257
-34.69999999999993,117240.6749503075
-34.59999999999991,119228.99791439027
-34.5,146345.01556566148
-34.39999999999998,117268.39205570253
-34.299999999999955,128294.2180236289
-34.19999999999993,118606.58077074711
-34.09999999999991,131916.60562363232
-34,138345.4628043008
-33.89999999999998,127710.05448136602
-33.799999999999955,123987.4562104339
-33.69999999999993,111479.55065221842
-33.59999999999991,136435.92410065103
-33.5,131369.84485945603
-33.39999999999998,116128.85214274064
-33.299999999999955,129403.02718309034
-33.19999999999993,89087.80746770205
-33.09999999999991,105149.39138039667
-33,115693.08342500834
-32.89999999999998,123665.23617484304
-32.799999999999955,117077.24177625548
-32.69999999999993,148807.88078257875
-32.59999999999991,120081.19437740008
-32.5,134073.2222103251
-32.39999999999998,129316.09479308086
-32.299999999999955,123635.44513843833
-32.19999999999993,131401.85735873866
-32.09999999999991,143269.53938486252
-32,101284.49314600225
-31.899999999999977,116707.81574753462
-31.799999999999955,125623.9560167314
-31.699999999999932,91777.24221380653
-31.59999999999991,123661.20206468365
-31.5,119559.15853545665
-31.399999999999977,103884.38390423196
-31.299999999999955,113971.5665398105
-31.199999999999932,112018.12161777985
-31.09999999999991,109593.56929572225
-31,100652.4404599264
-30.899999999999977,151158.79326600983
-30.799999999999955,126149.14941767581
-30.699999999999932,135701.69591202817
-30.59999999999991,90916.16075003674
-30.5,108942.5998997181
-30.399999999999977,106273.30248729065
-30.299999999999955,105277.06224164335
-30.199999999999932,111623.99930985544
-30.09999999999991,101760.67778813773
-30,104467.69455799414
-29.899999999999977,131898.35681741033
-29.799999999999955,113367.73244960603
-29.699999999999932,125415.05720411107
-29.59999999999991,95208.05009436111
-29.5,112563.36858740996
-29.399999999999977,124987.15365253379
-29.299999999999955,109238.55004810906
-29.199999999999932,120815.8332134475
-29.09999999999991,128762.3985580157
-29,107466.13761252048
-28.899999999999977,120185.89422121241
-28.799999999999955,107290.00358270959
-28.699999999999932,154651.79871330492
-28.59999999999991,133857.89097729817
-28.5,106673.43757053727
-28.399999999999977,112805.00294371616
-28.299999999999955,115518.81937336095
-28.199999999999932,129791.17484631539
-28.09999999999991,103868.4058599829
-28,133591.37864342742
-27.899999999999977,108625.61243781855
-27.799999999999955,108933.77836472445
-27.699999999999932,120352.57288766046
-27.59999999999991,85243.49991326894
-27.5,112809.66008724096
-27.399999999999977,150904.22198796013
-27.299999999999955,131808.28545329464
-27.199999999999932,127816.7093704306
-27.09999999999991,121682.82859876496
-27,135171.71465712745
-26.899999999999977,136075.4685730076
-26.799999999999955,117270.90656124243
-26.699999999999932,123125.25939990967
-26.59999999999991,111828.33789829908
-26.5,116522.02131346753
-26.399999999999977,102264.50413695426
-26.299999999999955,102989.27171445395
-26.199999999999932,131159.527266125
-26.09999999999991,124878.16836117787
-26,108189.80730524429
-25.899999999999977,127160.81503137131
-25.799999999999955,113864.52910933801
-25.699999999999932,120772.99532581106
-25.59999999999991,135508.10023728677
-25.5,112413.1092046747
-25.399999999999977,116695.03761705992
-25.299999999999955,103280.80984203042
-25.199999999999932,115498.29322212063
-25.09999999999991,170629.8181503887
-25,128043.1220450476
-24.899999999999977,101383.8563650913
-24.799999999999955,109865.29550490179
-24.699999999999932,104828.33605522345
-24.59999999999991,142420.75310021496
-24.5,112480.27508940079
-24.399999999999977,122258.95514530333
-24.299999999999955,137198.3872095852
-24.199999999999932,85767.20023631112
-24.09999999999991,98764.74693497618
-24,134178.69686169812
-23.899999999999977,110091.47179462847
-23.799999999999955,132006.7831912964
-23.699999999999932,106090.49264803142
-23.59999999999991,120597.80707477579
-23.5,127635.92959588996
-23.399999999999977,123311.17873553713
-23.299999999999955,126022.28308656711
-23.199999999999932,122810.1735684364
-23.09999999999991,147202.04254158933
-23,132021.0310195098
-22.899999999999977,125167.90939866868
-22.799999999999955,109053.15210163691
-22.699999999999932,99762.59108027058
-22.59999999999991,103556.2889094816
-22.5,120824.86449193036
-22.399999999999977,114339.23549701036
-22.299999999999955,115357.72352411106
-22.199999999999932,147325.0577842969
-22.09999999999991,125977.45871554338
-22,127529.33090038504
-21.899999999999977,114896.15097873747
-21.799999999999955,120568.44327552931
-21.699999999999932,138557.35345691006
-21.59999999999991,134670.57340533065
-21.5,123332.16807834827
-21.399999999999977,156932.89317448853
-21.299999999999955,150736.71559769963
-21.199999999999932,131356.60902327977
-21.09999999999991,160528.88088359876
-21,168912.69524077725
-20.899999999999977,114613.34424502264
-20.799999999999955,162506.38527086622
-20.699999999999932,121460.36155673522
-20.59999999999991,168802.61723292852
-20.5,148091.12837783946
-20.399999999999977,135606.38119212358
-20.299999999999955,142633.4003465916
-20.199999999999932,142983.10718114456
-20.09999999999991,129959.94431918532
-20,132576.18165937357
-19.899999999999977,122336.39808857918
-19.799999999999955,112250.18518736743
-19.699999999999932,107082.95838778935
-19.59999999999991,136574.54106334492
-19.5,132799.96308408116
-19.399999999999977,160827.23265029202
-19.299999999999955,129436.45492124396
-19.199999999999932,125022.43325648541
-19.09999999999991,130115.23757368521
-19,144412.62015263076
-18.899999999999977,119739.5396134998
-18.799999999999955,124909.62987301608
-18.699999999999932,131204.53368408344
-18.59999999999991,159103.09912864858
-18.5,127945.38510917453
-18.399999999999977,155940.92656765186
-18.299999999999955,171372.55205815163
-18.199999999999932,153381.14388504182
-18.09999999999991,148322.60792770475
-18,125260.16577571629
-17.899999999999977,155968.38207898318
-17.799999999999955,124143.3543221527
-17.699999999999932,125741.63969259903
-17.59999999999991,163701.7043398949
-17.5,132680.23490863616
-17.399999999999977,142812.27747515554
-17.299999999999955,123637.42296622146
-17.199999999999932,152450.93616112767
-17.09999999999991,150272.64170651653
-17,126578.11248051655
-16.899999999999977,134862.0884583153
-16.799999999999955,131774.80537499115
-16.699999999999932,128094.19508548126
-16.59999999999991,133604.5274750458
-16.5,121466.55233449012
-16.399999999999977,140765.65136530207
-16.299999999999955,127570.5311107615
-16.199999999999932,100742.46845565688
-16.09999999999991,118721.18205859786
-16,168423.46474837215
-15.899999999999977,91532.0251355192
-15.799999999999955,140921.66348239075
-15.699999999999932,155918.82601570603
-15.599999999999909,128059.84883253601
-15.5,132749.78077900573
-15.399999999999977,132156.62804573163
-15.299999999999955,161807.93393127673
-15.199999999999932,140546.1276898629
-15.099999999999909,129857.6540151314
-15,156962.9041312905
-14.899999999999977,139116.72348006233
-14.799999999999955,155747.0662005402
-14.699999999999932,127996.90256639956
-14.599999999999909,154244.7829824044
-14.5,133939.2205653004
-14.399999999999977,166112.51534255437
-14.299999999999955,127984.4467796903
-14.199999999999932,115976.96524911119
-14.099999999999909,157760.6714158288
-14,134084.68662517864
-13.899999999999977,137410.3387181331
-13.799999999999955,165852.31716859943
-13.699999999999932,142541.81134133012
-13.599999999999909,120795.79691693286
-13.5,140626.3132251141
-13.399999999999977,126376.40376891883
-13.299999999999955,151639.40235875524
-13.199999999999932,135213.6426131958
-13.099999999999909,168097.35469048584
-13,132079.29583208208
-12.899999999999977,164725.05885316193
-12.799999999999955,170473.9209752989
-12.699999999999932,159597.78374379687
-12.599999999999909,144201.38167663093
-12.5,159959.2662343721
-12.399999999999977,171476.42765915787
-12.299999999999955,134525.71603654517
-12.199999999999932,184589.7178061506
-12.099999999999909,144743.7412283882
-12,157880.68510355163
-11.899999999999977,145052.28312396354
-11.799999999999955,131272.87924488552
-11.699999999999932,149814.84052980426
-11.599999999999909,145802.86546156954
-11.5,184591.1511201238
-11.399999999999977,162546.44003025055
-11.299999999999955,154099.62842662493
-11.199999999999932,140128.6234717417
-11.099999999999909,167966.57612145867
-11,177787.54941460353
-10.899999999999977,149731.97710294995
-10.799999999999955,178203.29705742968
-10.699999999999932,156733.4941211326
-10.599999999999909,146738.28666117517
-10.5,135473.64442058138
-10.399999999999977,184932.8421497569
-10.299999999999955,203746.88549070858
-10.199999999999932,144572.76078142508
-10.099999999999909,169723.35550539193
-10,149452.12576014828
-9.899999999999977,159815.7899911377
-9.799999999999955,155937.22883657002
-9.699999999999932,160304.65495666736
-9.599999999999909,126891.12470526593
-9.5,184921.4637672938
-9.399999999999977,181800.21554979053
-9.299999999999955,167786.11341457925
-9.199999999999932,198091.70328135905
-9.099999999999909,205154.66270413843
-9,147652.13888594264
-8.899999999999977,205786.66561718404
-8.799999999999955,140030.813607189
-8.699999999999932,164176.09572780147
-8.599999999999909,186836.99546056567
-8.5,160034.24831593738
-8.399999999999977,191614.51181973997
-8.299999999999955,150091.7444576528
-8.199999999999932,172964.99144161103
-8.099999999999909,159805.93768203238
-8,163026.4930202323
-7.899999999999977,179485.68565151223
-7.7999999999999545,186934.9522419757
-7.699999999999932,146946.0192849655
-7.599999999999909,208852.8203070393
-7.5,204288.20936268137
-7.399999999999977,169744.05582962226
-7.2999999999999545,181158.35506724502
-7.199999999999932,205932.25905286276
-7.099999999999909,188341.67532720408
-7,167129.38571612514
-6.899999999999977,181438.66129181744
-6.7999999999999545,177035.36812951014
-6.699999999999932,233354.6919523284
-6.599999999999909,234648.47442293615
-6.5,188954.36241783184
-6.399999999999977,198880.94434140043
-6.2999999999999545,206352.67100862192
-6.199999999999932,226103.94804002528
-6.099999999999909,191673.85146152083
-6,205397.9047188773
-5.899999999999977,212084.41291690327
-5.7999999999999545,212836.7211245845
-5.699999999999932,193668.25324839258
-5.599999999999909,225032.0924620309
-5.5,189212.087730297
-5.399999999999977,215742.18330018182
-5.2999999999999545,187623.87314575733
-5.199999999999932,197679.60654316025
-5.099999999999909,177907.21055607466
-5,181918.6565528578
-4.899999999999977,186409.6256713987
-4.7999999999999545,195682.30855671005
-4.699999999999932,173101.2974200014
-4.599999999999909,175444.67216837726
-4.5,208588.72846221193
-4.399999999999977,214164.34347398765
-4.2999999999999545,208459.31631592533
-4.199999999999932,183596.792425169
-4.099999999999909,196736.01439797744
-4,221962.16431189395
-3.8999999999999773,201532.82230699228
-3.7999999999999545,195268.89744878426
-3.699999999999932,227903.1834926159
-3.599999999999909,235725.8963288638
-3.5,236862.95170044166
-3.3999999999999773,196599.30190157014
-3.2999999999999545,242382.07050669225
-3.199999999999932,222994.64421745122
-3.099999999999909,229531.9060392929
-3,241613.91549339733
-2.8999999999999773,232201.26244457392
-2.7999999999999545,245776.13530908347
-2.699999999999932,222917.4775810197
-2.599999999999909,197656.99943146083
-2.5,244265.8863101261
-2.3999999999999773,258714.5791237849
-2.2999999999999545,262194.51640452625
-2.199999999999932,332612.5848063583
-2.099999999999909,302036.522468145
-2,295405.427428545
-1.8999999999999773,322995.85283934086
-1.7999999999999545,273998.4527797177
-1.6999999999999318,288498.9281502725
-1.599999999999909,313703.4676475483
-1.5,372436.40427139885
-1.3999999999999773,324516.3649087102
-1.2999999999999545,345663.1467932142
-1.1999999999999318,376291.5326566333
-1.099999999999909,424300.73525024555
-1,425633.1848361006
-0.8999999999999773,436623.5810295496
-0.7999999999999545,473294.5774634476
-0.6999999999999318,568446.2360375574
-0.599999999999909,642051.8312367076
-0.5,760218.3914255766
-0.39999999999997726,786727.9074614833
-0.2999999999999545,1036123.4869631875
-0.1999999999999318,1375408.3871558749
-0.09999999999990905,23597903.82303243
0,8241666.641345668
0.10000000000002274,200531.4154913906
0.20000000000004547,86955.8695819184
0.3000000000000682,51439.93224958673
0.40000000000009095,34147.31928594669
0.5,16003.50061893852
0.6000000000000227,15962.603899399506
0.7000000000000455,20673.43661139399
0.8000000000000682,25145.08068667511
0.900000000000091,2583.8596665654295
1,4608.084606498138
1.1000000000000227,5210.3442234418635
1.3000000000000682,5833.232583873383
1.400000000000091,4710.175243683319
1.5,3050.9733037113956
1.6000000000000227,11441.28017924933
1.7000000000000455,3019.6854778849947
2.1000000000000227,2064.4368938530883
2.2000000000000455,1950.519205038025
2.300000000000068,2790.0432785874327
2.5,923.7708412593383
3.1000000000000227,1519.0441694351196
3.2000000000000455,714.3332537818603
3.400000000000091,714.3332537818603
4.100000000000023,3073.82893772089
4.2000000000000455,1052.288915433655
4.600000000000023,1103.1111715684203
5,923.7708412593383
5.100000000000023,1103.1111715684203
6.2000000000000455,4034.8912081128387
6.5,975.418568513855
6.900000000000091,1052.288915433655
8.700000000000045,975.418568513855
9.200000000000045,3038.3118386238557
9.900000000000091,1813.8358474473878
11.100000000000023,1026.7483637786866
13.300000000000068,2003.8790316387024
13.5,3069.0415723139727
13.600000000000023,6142.8705100348625
15.800000000000068,3072.460921920738
16.5,2718.883218256561
19.40000000000009,3074.9690713168334
21.700000000000045,3074.9690713168334
22.40000000000009,3074.9690713168334
24.600000000000136,3074.9690713168334
30.100000000000136,3053.325268505295
32,1899.8090927510375
35.299999999999955,3053.325268505295
37,3053.325268505295
37.799999999999955,1920.930132486389
46.90000000000009,3056.5123949250947
48.200000000000045,3073.82893772089
49.5,3073.82893772089
54.700000000000045,3062.205831154007
55.100000000000136,3072.460921920738
77.29999999999995,3033.993340228081
93.40000000000009,3029.4492683949584
219.60000000000014,3024.679888117424
257.5,3029.4492683949584
